CustomerID,Segment,Age,AgeBand,Gender,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,WealthPropensity
104364,私人銀行,34,30-39,女,南區,理專業務,13,120–250萬,保守,1,4,1,1,0,1,1,10086,29,0,85,92
104365,財富管理,52,50-59,男,北區,網銀／APP,3,60–120萬,保守,1,4,1,1,1,0,1,43,31,8026,113,67
104366,大眾理財,37,30-39,女,南區,網銀／APP,1,<60萬,積極,0,2,1,0,1,0,0,45,0,2657,35,27
104367,大眾理財,32,30-39,女,北區,分行臨櫃,1,<60萬,穩健,1,3,1,1,0,0,1,17,6,0,3,33
104368,大眾理財,35,30-39,男,北區,網銀／APP,4,60–120萬,穩健,1,2,1,1,0,0,0,10,13,0,3,50
104369,大眾理財,36,30-39,女,南區,電話行銷,2,<60萬,積極,0,1,1,0,0,0,0,17,0,0,1,26
104370,大眾理財,52,50-59,女,中區,分行臨櫃,1,<60萬,保守,0,2,1,1,0,0,0,62,16,0,4,21
104371,大眾理財,73,60+,男,南區,理專業務,3,<60萬,積極,0,2,1,1,0,0,0,16,22,0,5,26
104372,大眾理財,51,50-59,男,北區,理專業務,0,<60萬,穩健,0,1,1,0,0,0,0,30,0,0,1,31
104373,大眾理財,31,30-39,女,北區,網銀／APP,3,<60萬,穩健,0,2,1,0,0,1,0,171,0,0,3,25
104374,大眾理財,44,40-49,女,中區,理專業務,3,60–120萬,積極,0,3,1,1,0,1,0,452,2,0,5,48
104375,大眾理財,45,40-49,男,北區,網銀／APP,3,<60萬,穩健,0,3,1,1,0,0,1,19,2,0,2,35
104376,大眾理財,27,20-29,男,南區,網銀／APP,7,<60萬,保守,1,4,1,1,1,0,1,17,11,2470,36,44
104377,財富管理,30,30-39,男,北區,分行臨櫃,3,60–120萬,保守,0,3,1,1,1,0,0,44,59,3009,52,55
104378,大眾理財,37,30-39,男,北區,理專業務,3,60–120萬,穩健,0,3,1,1,0,1,0,239,12,0,6,35
104379,貴賓理財,58,50-59,男,南區,網銀／APP,7,120–250萬,穩健,1,4,1,1,1,1,0,844,30,1774,37,94
104380,大眾理財,20,20-29,女,中區,電話行銷,2,<60萬,保守,0,1,1,0,0,0,0,8,0,0,1,14
104381,大眾理財,30,30-39,女,南區,分行臨櫃,0,<60萬,保守,1,2,1,1,0,0,0,8,10,0,2,25
104382,大眾理財,44,40-49,女,南區,網銀／APP,5,60–120萬,保守,0,3,1,1,1,0,0,8,9,680,11,49
104383,大眾理財,38,30-39,女,北區,理專業務,0,<60萬,穩健,0,2,1,1,0,0,0,14,11,0,3,19
104384,大眾理財,53,50-59,女,中區,網銀／APP,1,60–120萬,穩健,0,2,1,1,0,0,0,12,12,0,3,28
104385,財富管理,28,20-29,男,東區,分行臨櫃,3,120–250萬,穩健,1,4,1,1,0,1,1,547,39,0,15,69
104386,貴賓理財,75,60+,男,北區,理專業務,1,60–120萬,保守,0,4,1,1,0,1,1,13110,29,0,107,50
104387,大眾理財,21,20-29,男,北區,分行臨櫃,3,<60萬,保守,0,2,1,0,0,0,1,14,0,0,1,18
104388,大眾理財,20,20-29,女,南區,理專業務,6,60–120萬,保守,1,3,1,1,1,0,0,32,13,609,11,51
104389,財富管理,43,40-49,女,北區,理專業務,14,60–120萬,積極,0,4,1,1,0,1,1,383,24,0,11,67
104390,大眾理財,25,20-29,男,南區,分行臨櫃,2,<60萬,穩健,0,2,1,0,0,0,1,23,0,0,1,17
104391,大眾理財,37,30-39,女,北區,網銀／APP,3,<60萬,保守,0,2,1,1,0,0,0,34,17,0,4,23
104392,財富管理,43,40-49,女,南區,理專業務,4,<60萬,保守,0,3,1,1,0,0,1,91,10,0,4,46
104393,大眾理財,35,30-39,男,中區,理專業務,2,<60萬,保守,1,1,1,0,0,0,0,13,0,0,1,43
104394,財富管理,34,30-39,女,中區,網銀／APP,3,120–250萬,穩健,0,4,1,1,1,1,0,1061,16,1138,28,75
104395,大眾理財,42,40-49,男,南區,網銀／APP,8,<60萬,穩健,0,2,1,1,0,0,0,21,6,0,2,33
104396,大眾理財,34,30-39,男,北區,網銀／APP,0,<60萬,穩健,1,4,1,1,1,0,1,18,93,641,30,47
104397,大眾理財,50,50-59,女,中區,分行臨櫃,5,<60萬,保守,0,2,1,1,0,0,0,37,14,0,3,26
104398,財富管理,42,40-49,男,南區,網銀／APP,2,60–120萬,保守,1,3,1,1,0,0,1,30,51,0,13,68
104399,大眾理財,27,20-29,男,東區,網銀／APP,2,<60萬,穩健,1,3,1,1,0,0,1,34,12,0,4,33
104400,財富管理,25,20-29,女,東區,網銀／APP,1,60–120萬,保守,1,3,1,1,0,1,0,1768,61,0,28,64
104401,財富管理,42,40-49,男,中區,網銀／APP,1,250萬+,保守,0,5,1,1,1,1,1,1624,41,4529,83,74
104402,財富管理,30,30-39,女,中區,理專業務,8,120–250萬,保守,1,4,1,1,0,1,1,1162,20,0,16,72
104403,大眾理財,23,20-29,男,中區,分行臨櫃,1,60–120萬,穩健,1,4,1,1,1,0,1,36,26,758,17,48
104404,大眾理財,43,40-49,男,中區,分行臨櫃,2,<60萬,穩健,0,3,1,1,0,0,1,10,30,0,8,18
104405,大眾理財,20,20-29,男,中區,分行臨櫃,4,<60萬,保守,0,2,1,1,0,0,0,9,10,0,2,20
104406,大眾理財,53,50-59,女,北區,分行臨櫃,7,<60萬,穩健,1,1,1,0,0,0,0,17,0,0,1,31
104407,貴賓理財,51,50-59,男,北區,理專業務,1,120–250萬,保守,0,4,1,1,0,1,1,2410,174,0,58,67
104408,大眾理財,37,30-39,女,中區,網銀／APP,8,60–120萬,穩健,1,1,1,0,0,0,0,21,0,0,1,57
104409,貴賓理財,38,30-39,男,北區,分行臨櫃,6,250萬+,穩健,0,2,1,0,0,0,1,1104,0,0,10,75
104410,大眾理財,46,40-49,女,北區,理專業務,3,<60萬,保守,0,2,1,1,0,0,0,18,24,0,5,29
104411,大眾理財,37,30-39,女,北區,分行臨櫃,2,<60萬,積極,1,2,1,1,0,0,0,19,28,0,6,27
104412,大眾理財,30,30-39,男,南區,網銀／APP,1,<60萬,保守,1,2,1,1,0,0,0,55,27,0,6,33
104413,財富管理,46,40-49,女,東區,電話行銷,0,<60萬,穩健,0,2,1,0,0,1,0,1913,0,0,16,41
104414,大眾理財,20,20-29,女,中區,電話行銷,6,60–120萬,穩健,1,1,1,0,0,0,0,36,0,0,1,51
104415,大眾理財,20,20-29,女,東區,分行臨櫃,0,60–120萬,穩健,0,2,1,0,0,0,1,14,0,0,1,32
104416,財富管理,31,30-39,女,南區,電話行銷,2,120–250萬,保守,0,2,1,0,0,0,1,62,0,0,2,51
104417,大眾理財,41,40-49,男,北區,網銀／APP,6,60–120萬,保守,1,2,1,0,0,0,1,11,0,0,1,54
104418,大眾理財,37,30-39,女,北區,網銀／APP,2,<60萬,積極,1,1,1,0,0,0,0,23,0,0,1,34
104419,大眾理財,49,40-49,女,北區,分行臨櫃,1,60–120萬,積極,0,2,1,0,0,0,1,23,0,0,1,38
104420,大眾理財,27,20-29,男,北區,電話行銷,5,<60萬,穩健,0,2,1,1,0,0,0,28,3,0,1,24
104421,大眾理財,44,40-49,女,中區,網銀／APP,1,<60萬,保守,1,3,1,1,0,0,1,23,88,0,20,40
104422,大眾理財,36,30-39,男,北區,電話行銷,1,<60萬,穩健,1,1,1,0,0,0,0,16,0,0,1,36
104423,大眾理財,27,20-29,男,南區,理專業務,0,<60萬,保守,0,3,1,0,0,1,1,471,0,0,6,22
104424,大眾理財,42,40-49,男,中區,理專業務,1,<60萬,保守,0,3,1,1,0,0,1,50,25,0,7,21
104425,大眾理財,37,30-39,女,北區,電話行銷,2,60–120萬,保守,0,3,1,1,1,0,0,18,10,3717,51,45
104426,大眾理財,31,30-39,男,東區,分行臨櫃,4,120–250萬,積極,0,2,1,1,0,0,0,9,39,0,9,46
104427,大眾理財,38,30-39,男,東區,分行臨櫃,1,60–120萬,保守,0,3,1,1,0,0,1,10,7,0,3,39
104428,大眾理財,36,30-39,女,南區,網銀／APP,6,<60萬,保守,0,2,1,1,0,0,0,20,12,0,3,26
104429,大眾理財,36,30-39,女,南區,分行臨櫃,6,<60萬,保守,0,2,1,1,0,0,0,10,20,0,4,28
104430,大眾理財,33,30-39,女,東區,電話行銷,6,<60萬,穩健,0,2,1,1,0,0,0,12,13,0,3,32
104431,大眾理財,23,20-29,男,中區,電話行銷,3,60–120萬,穩健,0,3,1,1,0,0,1,12,12,0,4,23
104432,貴賓理財,50,50-59,女,南區,網銀／APP,9,60–120萬,保守,0,3,1,1,0,1,0,6375,10,0,52,77
104433,財富管理,35,30-39,男,北區,分行臨櫃,6,60–120萬,穩健,1,3,1,0,0,1,1,5609,0,0,45,67
104434,大眾理財,26,20-29,男,中區,理專業務,5,60–120萬,保守,0,1,1,0,0,0,0,8,0,0,1,36
104435,大眾理財,35,30-39,女,北區,網銀／APP,6,<60萬,保守,1,3,1,1,0,1,0,709,9,0,9,46
104436,大眾理財,46,40-49,男,北區,網銀／APP,4,60–120萬,保守,1,1,1,0,0,0,0,34,0,0,1,54
104437,財富管理,46,40-49,男,北區,網銀／APP,6,120–250萬,穩健,1,2,1,1,0,0,0,81,29,0,7,78
104438,大眾理財,32,30-39,女,北區,分行臨櫃,4,60–120萬,積極,0,1,1,0,0,0,0,15,0,0,1,27
104439,大眾理財,31,30-39,男,北區,電話行銷,4,60–120萬,穩健,0,2,1,0,0,1,0,566,0,0,6,25
104440,大眾理財,44,40-49,男,北區,分行臨櫃,3,60–120萬,保守,0,2,1,1,0,0,0,18,10,0,2,39
104441,大眾理財,20,20-29,女,北區,網銀／APP,1,<60萬,積極,1,3,1,1,1,0,0,15,58,2814,49,41
104442,大眾理財,46,40-49,女,南區,分行臨櫃,1,<60萬,穩健,1,2,1,0,0,0,1,7,0,0,1,38
104443,貴賓理財,29,20-29,女,中區,分行臨櫃,1,<60萬,穩健,0,4,1,1,1,1,0,6752,4,4337,109,44
104444,貴賓理財,34,30-39,男,中區,分行臨櫃,2,<60萬,積極,0,2,1,0,0,1,0,15637,0,0,119,52
104445,大眾理財,32,30-39,女,北區,分行臨櫃,5,<60萬,穩健,1,1,1,0,0,0,0,8,0,0,1,36
104446,大眾理財,61,60+,女,南區,理專業務,7,<60萬,穩健,0,3,1,1,0,1,0,151,2,0,3,23
104447,大眾理財,56,50-59,男,北區,電話行銷,4,<60萬,保守,1,1,1,0,0,0,0,13,0,0,1,33
104448,大眾理財,45,40-49,男,北區,分行臨櫃,3,60–120萬,保守,0,1,1,0,0,0,0,14,0,0,1,35
104449,大眾理財,41,40-49,男,北區,分行臨櫃,0,<60萬,積極,1,1,1,0,0,0,0,11,0,0,1,30
104450,大眾理財,20,20-29,男,南區,電話行銷,2,<60萬,穩健,0,3,1,1,1,0,0,43,11,484,9,34
104451,財富管理,45,40-49,男,東區,分行臨櫃,2,120–250萬,穩健,0,3,1,1,0,1,0,8085,23,0,67,73
104452,私人銀行,48,40-49,女,南區,網銀／APP,3,60–120萬,穩健,0,3,1,1,0,1,0,14752,20,0,117,74
104453,財富管理,35,30-39,女,中區,分行臨櫃,4,60–120萬,積極,0,2,1,1,0,0,0,38,29,0,7,49
104454,財富管理,45,40-49,男,中區,網銀／APP,6,<60萬,保守,1,5,1,1,1,1,1,1574,21,2525,52,64
104455,大眾理財,32,30-39,女,中區,理專業務,2,60–120萬,保守,0,3,1,1,1,0,0,9,20,640,13,38
104456,大眾理財,47,40-49,男,北區,分行臨櫃,11,<60萬,保守,0,3,1,1,1,0,0,15,12,644,11,45
104457,大眾理財,20,20-29,男,北區,理專業務,3,<60萬,保守,0,2,1,1,0,0,0,25,9,0,2,20
104458,大眾理財,38,30-39,女,東區,理專業務,0,<60萬,穩健,0,3,1,1,1,0,0,27,17,532,11,34
104459,大眾理財,28,20-29,男,東區,理專業務,8,60–120萬,穩健,1,3,1,1,0,1,0,475,32,0,12,49
104460,財富管理,39,30-39,女,北區,電話行銷,4,60–120萬,保守,0,4,1,1,1,1,0,904,64,1652,44,59
104461,大眾理財,41,40-49,男,北區,理專業務,7,<60萬,穩健,0,2,1,0,1,0,0,18,0,3698,48,26
104462,大眾理財,25,20-29,男,北區,網銀／APP,0,<60萬,保守,1,2,1,1,0,0,0,14,23,0,5,31
104463,大眾理財,39,30-39,女,北區,理專業務,1,<60萬,穩健,0,2,1,1,0,0,0,32,8,0,2,14
104464,貴賓理財,47,40-49,男,北區,分行臨櫃,2,60–120萬,穩健,0,3,1,1,0,0,1,295,33,0,11,57
104465,大眾理財,30,30-39,男,中區,電話行銷,5,<60萬,保守,0,2,1,1,0,0,0,59,18,0,4,31
104466,大眾理財,32,30-39,女,北區,網銀／APP,6,<60萬,穩健,1,2,1,1,0,0,0,21,15,0,3,46
104467,大眾理財,36,30-39,女,北區,分行臨櫃,4,<60萬,穩健,0,1,1,0,0,0,0,10,0,0,1,21
104468,財富管理,35,30-39,女,北區,分行臨櫃,5,120–250萬,保守,0,3,1,1,0,0,1,25,67,0,16,70
104469,私人銀行,55,50-59,女,南區,分行臨櫃,1,250萬+,保守,1,5,1,1,1,1,1,13945,55,8994,236,98
104470,大眾理財,34,30-39,男,北區,網銀／APP,1,<60萬,保守,1,2,1,0,1,0,0,6,0,2358,31,45
104471,貴賓理財,43,40-49,男,北區,分行臨櫃,3,60–120萬,穩健,0,3,1,1,0,1,0,3107,21,0,29,60
104472,大眾理財,55,50-59,女,中區,分行臨櫃,0,<60萬,積極,0,1,1,0,0,0,0,12,0,0,1,30
104473,財富管理,48,40-49,男,南區,分行臨櫃,3,250萬+,保守,0,3,1,1,0,0,1,34,18,0,5,75
104474,大眾理財,33,30-39,女,北區,網銀／APP,4,<60萬,保守,0,2,1,1,0,0,0,19,5,0,1,21
104475,大眾理財,39,30-39,男,中區,分行臨櫃,5,60–120萬,穩健,1,2,1,0,1,0,0,10,0,863,11,50
104476,財富管理,32,30-39,女,北區,分行臨櫃,6,60–120萬,穩健,1,2,1,1,0,0,0,19,14,0,3,59
104477,大眾理財,33,30-39,女,中區,網銀／APP,2,<60萬,保守,1,1,1,0,0,0,0,24,0,0,1,37
104478,大眾理財,34,30-39,男,北區,網銀／APP,1,60–120萬,穩健,0,3,1,1,0,0,1,14,39,0,10,31
104479,財富管理,30,30-39,男,南區,分行臨櫃,3,120–250萬,積極,1,3,1,1,0,0,1,86,55,0,14,78
104480,私人銀行,59,50-59,女,東區,理專業務,6,250萬+,保守,1,4,1,1,0,1,1,14092,31,0,115,88
104481,大眾理財,32,30-39,男,南區,網銀／APP,1,<60萬,穩健,1,3,1,1,0,0,1,24,8,0,3,36
104482,財富管理,40,40-49,男,南區,分行臨櫃,2,60–120萬,穩健,0,3,1,1,0,0,1,77,8,0,4,54
104483,財富管理,37,30-39,男,北區,網銀／APP,2,60–120萬,保守,1,3,1,1,0,1,0,2279,53,0,30,57
104484,大眾理財,70,60+,男,中區,理專業務,8,<60萬,積極,1,3,1,1,0,0,1,60,14,0,5,38
104485,貴賓理財,42,40-49,男,北區,網銀／APP,10,120–250萬,積極,1,4,1,1,1,1,0,5992,123,4278,129,91
104486,大眾理財,20,20-29,男,北區,分行臨櫃,4,<60萬,穩健,1,1,1,0,0,0,0,25,0,0,1,29
104487,財富管理,26,20-29,男,中區,網銀／APP,1,60–120萬,穩健,0,3,1,1,0,0,1,71,17,0,6,29
104488,大眾理財,46,40-49,女,南區,網銀／APP,4,60–120萬,穩健,0,2,1,1,0,0,0,7,3,0,1,41
104489,大眾理財,52,50-59,男,中區,網銀／APP,1,120–250萬,穩健,1,2,1,1,0,0,0,16,16,0,4,55
104490,大眾理財,30,30-39,女,南區,理專業務,4,<60萬,保守,0,1,1,0,0,0,0,45,0,0,1,22
104491,大眾理財,52,50-59,女,中區,理專業務,2,<60萬,保守,0,2,1,1,0,0,0,24,24,0,5,31
104492,財富管理,52,50-59,男,南區,網銀／APP,9,60–120萬,保守,1,3,1,1,0,0,1,44,22,0,6,70
104493,私人銀行,52,50-59,女,南區,分行臨櫃,1,60–120萬,保守,1,3,1,1,0,1,0,16867,108,0,151,87
104494,大眾理財,35,30-39,男,南區,網銀／APP,4,<60萬,穩健,1,2,1,0,1,0,0,9,0,2651,35,56
104495,大眾理財,39,30-39,男,北區,理專業務,6,60–120萬,積極,0,2,1,1,0,0,0,27,32,0,7,41
104496,大眾理財,47,40-49,女,中區,理專業務,2,<60萬,保守,0,2,1,1,0,0,0,13,7,0,2,22
104497,大眾理財,42,40-49,男,中區,分行臨櫃,2,<60萬,穩健,0,3,1,1,0,1,0,344,18,0,8,33
104498,大眾理財,30,30-39,男,東區,分行臨櫃,2,<60萬,穩健,1,2,1,1,0,0,0,10,4,0,1,35
104499,財富管理,42,40-49,女,北區,分行臨櫃,6,<60萬,穩健,1,2,1,1,0,0,0,78,6,0,2,56
104500,財富管理,65,60+,女,北區,電話行銷,2,120–250萬,穩健,1,3,1,1,0,1,0,183,40,0,12,62
104501,大眾理財,40,40-49,男,北區,網銀／APP,1,60–120萬,保守,1,3,1,1,1,0,0,13,32,2034,34,56
104502,大眾理財,47,40-49,男,北區,網銀／APP,8,<60萬,保守,0,2,1,0,0,0,1,11,0,0,1,37
104503,大眾理財,43,40-49,女,南區,網銀／APP,2,<60萬,保守,0,2,1,1,0,0,0,11,12,0,3,24
104504,大眾理財,41,40-49,男,北區,分行臨櫃,2,60–120萬,積極,1,2,1,1,0,0,0,5,17,0,4,52
104505,大眾理財,39,30-39,男,北區,理專業務,2,<60萬,積極,0,2,1,1,0,0,0,11,30,0,7,21
104506,大眾理財,47,40-49,女,中區,網銀／APP,4,<60萬,穩健,0,2,1,0,1,0,0,20,0,2402,31,42
104507,大眾理財,45,40-49,男,北區,分行臨櫃,1,<60萬,穩健,1,2,1,1,0,0,0,10,16,0,4,33
104508,大眾理財,40,40-49,男,北區,電話行銷,2,<60萬,穩健,1,2,1,1,0,0,0,23,21,0,5,35
104509,財富管理,36,30-39,女,中區,網銀／APP,8,60–120萬,保守,1,3,1,1,1,0,0,140,43,6026,89,72
104510,大眾理財,42,40-49,女,中區,電話行銷,5,<60萬,保守,0,2,1,1,0,0,0,21,6,0,2,23
104511,大眾理財,37,30-39,男,東區,理專業務,2,<60萬,保守,0,2,1,1,0,0,0,22,19,0,4,27
104512,大眾理財,34,30-39,女,南區,分行臨櫃,2,<60萬,保守,0,2,1,0,1,0,0,20,0,1963,26,33
104513,貴賓理財,79,60+,女,東區,分行臨櫃,2,120–250萬,積極,1,3,1,1,0,1,0,7252,85,0,74,77
104514,大眾理財,21,20-29,女,北區,分行臨櫃,2,60–120萬,穩健,0,1,1,0,0,0,0,11,0,0,1,30
104515,大眾理財,48,40-49,男,南區,電話行銷,10,60–120萬,穩健,1,3,1,1,1,0,0,10,14,5552,75,60
104516,大眾理財,28,20-29,女,中區,理專業務,5,<60萬,穩健,0,1,1,0,0,0,0,10,0,0,1,25
104517,大眾理財,39,30-39,女,中區,網銀／APP,1,<60萬,穩健,0,2,1,0,0,0,1,27,0,0,2,31
104518,大眾理財,66,60+,女,北區,電話行銷,0,60–120萬,穩健,0,2,1,1,0,0,0,10,16,0,4,23
104519,財富管理,33,30-39,女,北區,電話行銷,2,120–250萬,穩健,1,3,1,1,1,0,0,51,29,4041,59,82
104520,大眾理財,30,30-39,男,北區,理專業務,1,<60萬,保守,0,2,1,1,0,0,0,13,17,0,4,20
104521,大眾理財,37,30-39,男,南區,網銀／APP,2,60–120萬,保守,0,2,1,1,0,0,0,19,17,0,4,34
104522,大眾理財,28,20-29,女,南區,分行臨櫃,6,120–250萬,穩健,0,1,1,0,0,0,0,26,0,0,1,39
104523,財富管理,53,50-59,男,北區,電話行銷,3,60–120萬,保守,0,4,1,1,1,1,0,2352,7,4741,82,54
104524,財富管理,38,30-39,女,中區,電話行銷,2,<60萬,穩健,0,3,1,1,0,1,0,294,22,0,9,43
104525,財富管理,51,50-59,女,中區,電話行銷,3,60–120萬,穩健,1,2,1,1,0,0,0,86,5,0,2,61
104526,大眾理財,23,20-29,男,中區,理專業務,4,<60萬,穩健,0,3,1,0,1,0,1,16,0,682,10,36
104527,財富管理,24,20-29,女,北區,網銀／APP,4,60–120萬,保守,0,3,1,0,1,1,0,1577,0,1244,30,50
104528,財富管理,41,40-49,女,南區,網銀／APP,2,<60萬,保守,0,3,1,1,0,0,1,49,27,0,7,45
104529,大眾理財,20,20-29,女,中區,分行臨櫃,5,60–120萬,積極,1,1,1,0,0,0,0,11,0,0,1,44
104530,大眾理財,54,50-59,女,中區,網銀／APP,1,<60萬,積極,1,3,1,1,0,0,1,34,7,0,3,24
104531,財富管理,27,20-29,女,中區,分行臨櫃,4,60–120萬,保守,1,2,1,1,0,0,0,54,18,0,4,56
104532,大眾理財,26,20-29,男,中區,分行臨櫃,2,<60萬,積極,1,2,1,0,1,0,0,41,0,622,8,36
104533,財富管理,48,40-49,女,北區,分行臨櫃,3,60–120萬,積極,1,4,1,1,1,1,0,1315,39,2553,53,69
104534,大眾理財,31,30-39,男,南區,網銀／APP,1,<60萬,保守,0,1,1,0,0,0,0,17,0,0,1,15
104535,大眾理財,21,20-29,女,北區,理專業務,3,<60萬,保守,0,2,1,1,0,0,0,11,14,0,3,14
104536,大眾理財,60,60+,女,南區,網銀／APP,1,<60萬,積極,1,2,1,0,1,0,0,17,0,3783,49,42
104537,財富管理,32,30-39,女,南區,網銀／APP,2,60–120萬,穩健,0,3,1,1,0,1,0,3072,17,0,28,59
104538,貴賓理財,47,40-49,男,中區,分行臨櫃,4,60–120萬,穩健,0,4,1,1,0,1,1,3951,52,0,44,68
104539,大眾理財,35,30-39,男,中區,網銀／APP,1,60–120萬,積極,1,2,1,1,0,0,0,19,5,0,1,45
104540,大眾理財,45,40-49,女,北區,分行臨櫃,6,<60萬,積極,0,3,1,0,1,1,0,1190,0,1851,35,26
104541,大眾理財,43,40-49,男,北區,網銀／APP,1,60–120萬,保守,1,1,1,0,0,0,0,9,0,0,1,61
104542,大眾理財,28,20-29,女,中區,理專業務,2,<60萬,穩健,0,1,1,0,0,0,0,10,0,0,1,26
104543,私人銀行,51,50-59,女,北區,網銀／APP,6,120–250萬,積極,0,4,1,1,0,1,1,15850,47,0,132,85
104544,大眾理財,35,30-39,男,北區,網銀／APP,0,<60萬,保守,1,3,1,1,0,0,1,7,14,0,4,36
104545,大眾理財,46,40-49,男,東區,電話行銷,0,<60萬,保守,1,1,1,0,0,0,0,24,0,0,1,36
104546,大眾理財,25,20-29,男,北區,分行臨櫃,2,<60萬,積極,0,2,1,1,0,0,0,11,16,0,4,14
104547,私人銀行,77,60+,女,北區,網銀／APP,1,250萬+,穩健,1,5,1,1,1,1,1,8067,51,4107,128,89
104548,大眾理財,29,20-29,男,北區,分行臨櫃,3,<60萬,保守,0,3,1,1,0,0,1,31,10,0,4,27
104549,財富管理,43,40-49,男,中區,網銀／APP,5,60–120萬,保守,1,4,1,0,1,1,1,461,0,897,18,77
104550,大眾理財,25,20-29,女,北區,理專業務,3,<60萬,穩健,0,2,1,1,0,0,0,7,39,0,9,20
104551,大眾理財,23,20-29,女,南區,網銀／APP,4,<60萬,保守,0,3,1,1,1,0,0,7,23,1061,19,30
104552,財富管理,34,30-39,女,北區,網銀／APP,3,60–120萬,保守,0,3,1,0,0,1,1,1755,0,0,16,46
104553,大眾理財,27,20-29,女,北區,分行臨櫃,7,<60萬,積極,0,3,1,1,0,1,0,605,12,0,9,32
104554,財富管理,39,30-39,女,北區,網銀／APP,4,<60萬,穩健,1,2,1,1,0,0,0,28,16,0,4,50
104555,大眾理財,27,20-29,女,北區,理專業務,6,60–120萬,保守,0,2,1,1,0,0,0,36,13,0,3,32
104556,財富管理,51,50-59,女,南區,網銀／APP,6,60–120萬,穩健,1,1,1,0,0,0,0,61,0,0,1,71
104557,財富管理,35,30-39,女,北區,電話行銷,3,60–120萬,保守,1,2,1,0,0,1,0,1409,0,0,12,67
104558,財富管理,34,30-39,女,北區,分行臨櫃,4,120–250萬,保守,0,3,1,1,0,1,0,3085,13,0,28,57
104559,大眾理財,33,30-39,女,北區,分行臨櫃,4,<60萬,積極,0,1,1,0,0,0,0,7,0,0,1,20
104560,財富管理,54,50-59,女,北區,網銀／APP,0,120–250萬,穩健,1,5,1,1,1,1,1,2403,196,2889,101,78
104561,私人銀行,57,50-59,女,中區,理專業務,2,250萬+,穩健,0,4,1,1,0,1,1,2303,54,0,32,93
104562,大眾理財,36,30-39,男,北區,分行臨櫃,7,<60萬,保守,0,2,1,0,1,0,0,8,0,1541,20,40
104563,大眾理財,22,20-29,女,東區,電話行銷,4,<60萬,穩健,0,3,1,1,0,0,1,8,23,0,6,15
104564,財富管理,31,30-39,男,北區,分行臨櫃,8,60–120萬,保守,0,3,1,1,0,1,0,2249,9,0,20,49
104565,大眾理財,23,20-29,男,中區,網銀／APP,2,60–120萬,保守,1,3,1,1,1,0,0,26,8,874,13,44
104566,財富管理,58,50-59,男,中區,網銀／APP,9,<60萬,穩健,1,4,1,1,0,1,1,2863,43,0,34,64
104567,財富管理,49,40-49,男,北區,網銀／APP,3,60–120萬,穩健,0,2,1,1,0,0,0,60,110,0,24,49
104568,大眾理財,28,20-29,男,中區,分行臨櫃,4,<60萬,穩健,1,4,1,1,1,0,1,13,27,280,11,41
104569,大眾理財,31,30-39,男,南區,分行臨櫃,7,60–120萬,保守,0,1,1,0,0,0,0,23,0,0,1,38
104570,大眾理財,28,20-29,女,南區,理專業務,4,120–250萬,穩健,0,3,1,1,1,0,0,15,35,2454,40,53
104571,大眾理財,28,20-29,女,南區,網銀／APP,1,<60萬,保守,1,3,1,1,0,0,1,19,11,0,4,30
104572,貴賓理財,55,50-59,男,中區,分行臨櫃,4,120–250萬,穩健,1,4,1,1,0,1,1,3947,14,0,35,84
104573,大眾理財,34,30-39,男,北區,網銀／APP,3,<60萬,積極,1,1,1,0,0,0,0,16,0,0,1,38
104574,大眾理財,60,60+,男,南區,分行臨櫃,4,<60萬,穩健,1,2,1,0,0,0,1,76,0,0,2,44
104575,財富管理,57,50-59,女,北區,網銀／APP,8,<60萬,保守,1,2,1,1,0,0,0,133,10,0,3,56
104576,大眾理財,52,50-59,男,中區,網銀／APP,4,<60萬,穩健,1,2,1,1,0,0,0,22,12,0,3,42
104577,財富管理,51,50-59,男,南區,分行臨櫃,3,120–250萬,保守,0,3,1,1,0,0,1,45,25,0,7,57
104578,大眾理財,33,30-39,男,南區,網銀／APP,2,120–250萬,保守,1,1,1,0,0,0,0,17,0,0,1,55
104579,大眾理財,44,40-49,男,南區,網銀／APP,2,60–120萬,保守,1,1,1,0,0,0,0,32,0,0,1,55
104580,大眾理財,34,30-39,女,北區,理專業務,1,<60萬,保守,1,2,1,1,0,0,0,18,21,0,5,31
104581,財富管理,61,60+,女,中區,電話行銷,2,60–120萬,穩健,0,2,1,1,0,0,0,44,195,0,43,44
104582,財富管理,48,40-49,男,北區,網銀／APP,8,<60萬,保守,0,3,1,1,0,1,0,311,42,0,13,44
104583,財富管理,46,40-49,男,南區,電話行銷,4,60–120萬,穩健,0,3,1,1,1,0,0,46,67,3382,59,63
104584,私人銀行,56,50-59,女,中區,分行臨櫃,4,250萬+,保守,0,3,1,1,0,1,0,21092,63,0,173,80
104585,財富管理,63,60+,女,北區,網銀／APP,4,120–250萬,穩健,0,4,1,1,1,1,0,435,99,3040,66,69
104586,財富管理,28,20-29,女,南區,分行臨櫃,3,60–120萬,保守,0,2,1,1,0,0,0,217,14,0,5,36
104587,大眾理財,58,50-59,女,北區,分行臨櫃,0,<60萬,保守,1,2,1,0,1,0,0,19,0,2179,29,48
