CustomerID,YearMonth,AUM_k,CardSpend_k,LoanBalance_k,Contribution_k
104746,2026-05,18,30,0,0
104747,2026-05,9,11,0,0
104748,2026-05,24,6,3065,4
104749,2026-05,15096,21,10160,22
104750,2026-05,50,18,9119,11
104751,2026-05,25,31,0,0
104752,2026-05,33,0,2587,3
104753,2026-05,7,0,3182,4
104754,2026-05,26,3,0,0
104755,2026-05,368,9,1788,2
104756,2026-05,14,0,0,0
104757,2026-05,19,0,0,0
104758,2026-05,7869,105,0,7
104759,2026-05,8,0,0,0
104760,2026-05,8106,118,0,7
104761,2026-05,74,9,0,0
104762,2026-05,10,8,647,0
104763,2026-05,5014,68,0,4
104764,2026-05,9,0,0,0
104765,2026-05,20,46,0,0
104766,2026-05,12,0,0,0
104767,2026-05,60,76,0,1
104768,2026-05,36,0,220,0
104769,2026-05,21,0,0,0
104770,2026-05,61,5,0,0
104771,2026-05,33,24,0,0
104772,2026-05,28,0,6469,8
104773,2026-05,9,14,0,0
104774,2026-05,47,0,625,0
104775,2026-05,19,27,0,0
104776,2026-05,10,0,0,0
104777,2026-05,8,8,3537,4
104778,2026-05,14,0,0,0
104779,2026-05,14,0,0,0
104780,2026-05,102,15,0,0
104781,2026-05,10,0,0,0
104782,2026-05,26154,48,0,17
104783,2026-05,26,88,0,1
104784,2026-05,19,0,0,0
104785,2026-05,2499,66,11076,17
104786,2026-05,5178,36,2137,6
104787,2026-05,43,31,0,0
104788,2026-05,3250,0,0,2
104789,2026-05,22,0,669,0
104790,2026-05,217,97,0,1
104791,2026-05,48,12,0,0
104792,2026-05,56,15,2156,3
104793,2026-05,12,12,0,0
104794,2026-05,9293,21,0,6
104795,2026-05,30,39,0,0
104796,2026-05,18,15,1823,2
104797,2026-05,38,0,0,0
104798,2026-05,18,0,0,0
104799,2026-05,404,97,6702,10
104800,2026-05,206,23,3487,5
104801,2026-05,12,12,0,0
104802,2026-05,7,0,0,0
104803,2026-05,234,0,0,0
104804,2026-05,9,9,0,0
104805,2026-05,2566,0,0,1
104806,2026-05,581,39,1914,3
104807,2026-05,13,11,0,0
104808,2026-05,185,0,0,0
104809,2026-05,10,8,0,0
104810,2026-05,33,28,0,0
104811,2026-05,105,0,0,0
104812,2026-05,1465,26,0,1
104813,2026-05,7,0,0,0
104814,2026-05,1879,88,4406,8
104815,2026-05,10,0,0,0
104816,2026-05,19,7,1141,1
104817,2026-05,13,0,0,0
104818,2026-05,91,23,0,0
104819,2026-05,17,0,0,0
104820,2026-05,31,0,0,0
104821,2026-05,1254,46,0,1
104822,2026-05,308,0,0,0
104823,2026-05,1063,43,997,2
104824,2026-05,69,5,0,0
104825,2026-05,13,5,372,0
104826,2026-05,18,0,0,0
104827,2026-05,12,18,0,0
104828,2026-05,105,0,0,0
104829,2026-05,2063,0,0,1
104830,2026-05,8009,64,0,6
104831,2026-05,15,9,0,0
104832,2026-05,107,0,0,0
104833,2026-05,24,9,0,0
104834,2026-05,59,71,0,1
104835,2026-05,15,14,0,0
104836,2026-05,95,75,5023,7
104837,2026-05,20,0,0,0
104838,2026-05,13,14,0,0
104839,2026-05,145,0,0,0
104840,2026-05,22,0,0,0
104841,2026-05,3214,0,0,2
104842,2026-05,14,0,0,0
104843,2026-05,29,6,0,0
104844,2026-05,15,5,0,0
104845,2026-05,36,12,0,0
104846,2026-05,17,0,0,0
104847,2026-05,13,0,7018,8
104848,2026-05,22,36,1587,2
104849,2026-05,38,0,0,0
104850,2026-05,567,21,0,0
104851,2026-05,30,0,4720,6
104852,2026-05,42,41,0,0
104853,2026-05,3125,4,3210,6
104854,2026-05,45,14,0,0
104855,2026-05,11,0,0,0
104856,2026-05,2254,36,5337,9
104857,2026-05,100,24,0,0
104858,2026-05,102,51,0,0
104859,2026-05,29,15,780,1
104860,2026-05,9,72,1631,3
104861,2026-05,10,0,0,0
104862,2026-05,263,30,0,0
104863,2026-05,14,10,0,0
104864,2026-05,609,57,2039,4
104865,2026-05,87,0,1127,1
104866,2026-05,7,3,0,0
104867,2026-05,22,10,0,0
104868,2026-05,10,8,0,0
104869,2026-05,29,0,0,0
104870,2026-05,75,0,0,0
104871,2026-05,25,13,249,0
104872,2026-05,47,4,0,0
104873,2026-05,40,28,336,0
104874,2026-05,151,53,0,1
104875,2026-05,43,7,0,0
104876,2026-05,64,26,0,0
104877,2026-05,45,11,0,0
104878,2026-05,206,25,0,0
104879,2026-05,27,21,0,0
104880,2026-05,10,5,3575,4
104881,2026-05,34,7,0,0
104882,2026-05,14,7,0,0
104883,2026-05,14,0,0,0
104884,2026-05,13,29,0,0
104885,2026-05,862,0,0,0
104886,2026-05,482,0,0,0
104887,2026-05,13,24,0,0
104888,2026-05,77,0,0,0
104889,2026-05,55,8,2767,3
104890,2026-05,20446,54,0,14
104891,2026-05,14,0,0,0
104892,2026-05,14,6,0,0
104893,2026-05,51,0,0,0
104894,2026-05,13,0,1834,2
104895,2026-05,1641,0,6172,9
104896,2026-05,12,10,0,0
104897,2026-05,12,0,1171,1
104898,2026-05,6,0,0,0
104899,2026-05,1386,100,1310,4
104900,2026-05,561,39,0,1
104901,2026-05,182,0,0,0
104902,2026-05,6,19,0,0
104903,2026-05,15,0,0,0
104904,2026-05,4398,27,0,3
104905,2026-05,97,26,10924,14
104906,2026-05,13,19,0,0
104907,2026-05,452,86,0,1
104908,2026-05,69,0,0,0
104909,2026-05,23,62,0,1
104910,2026-05,9,0,8252,10
104911,2026-05,22,4,0,0
104912,2026-05,26,35,0,0
104913,2026-05,127,0,0,0
104914,2026-05,21647,25,0,14
104915,2026-05,10,44,0,0
104916,2026-05,56,22,2577,3
104917,2026-05,122,23,0,0
104918,2026-05,238,0,2260,3
104919,2026-05,1965,9,7690,11
104920,2026-05,29,7,153,0
104921,2026-05,17,8,0,0
104922,2026-05,8,4,0,0
104923,2026-05,12,0,879,1
104924,2026-05,1632,51,0,2
104925,2026-05,28,26,0,0
104926,2026-05,8,7,0,0
104927,2026-05,24,3,0,0
104928,2026-05,18,0,0,0
104929,2026-05,1953,10,532,2
104930,2026-05,18,13,0,0
104931,2026-05,34,47,0,0
104932,2026-05,94,17,0,0
104933,2026-05,76,24,2737,3
104934,2026-05,211,3,0,0
104935,2026-05,645,0,331,0
104936,2026-05,9,0,837,1
104937,2026-05,25,20,0,0
104938,2026-05,113,14,2088,3
104939,2026-05,1126,0,6959,9
104940,2026-05,21,0,0,0
104941,2026-05,101,37,0,0
104942,2026-05,17,7,0,0
104943,2026-05,12,0,2173,2
104944,2026-05,11964,15,0,7
104945,2026-05,12,0,0,0
104946,2026-05,224,0,0,0
104947,2026-05,34,21,1595,2
104948,2026-05,1553,0,0,1
104949,2026-05,38,35,0,0
104950,2026-05,53,0,2395,3
104951,2026-05,12,44,0,0
104952,2026-05,1332,15,4718,7
104953,2026-05,8,0,0,0
104954,2026-05,7794,76,0,6
104955,2026-05,9,14,0,0
104956,2026-05,11,11,0,0
104957,2026-05,336,27,0,0
104958,2026-05,14,0,622,0
104959,2026-05,20,0,811,1
104960,2026-05,57,10,914,1
104961,2026-05,27,11,0,0
104962,2026-05,13,0,1504,1
104963,2026-05,206,0,0,0
104964,2026-05,11,0,0,0
104965,2026-05,11,0,0,0
104966,2026-05,55,19,0,0
104967,2026-05,23,6,0,0
104968,2026-05,12,10,0,0
104969,2026-05,33,31,0,0
104970,2026-05,185,17,0,0
104971,2026-05,39,0,0,0
104972,2026-05,252,0,519,1
104973,2026-05,18,11,0,0
104974,2026-05,2399,22,0,2
104975,2026-05,216,0,2852,3
104976,2026-05,13,71,0,1
104977,2026-05,17,9,0,0
104978,2026-05,208,0,0,0
104979,2026-05,34,43,0,0
104980,2026-05,1290,227,4698,11
104981,2026-05,11457,23,0,7
104982,2026-05,20,5,0,0
104983,2026-05,14,0,0,0
104984,2026-05,33,24,0,0
104985,2026-05,9,6,1050,1
104986,2026-05,22,10,0,0
104987,2026-05,59,10,0,0
104988,2026-05,18,10,0,0
104989,2026-05,4986,35,0,3
104990,2026-05,116,27,1425,2
104991,2026-05,12,33,1494,2
104992,2026-05,699,23,0,0
104993,2026-05,108,0,0,0
104994,2026-05,37,27,0,0
104995,2026-05,9,0,0,0
104996,2026-05,440,0,0,0
104997,2026-05,9,24,0,0
104998,2026-05,8,54,2124,3
104999,2026-05,15,0,1201,1
105000,2026-05,12,48,0,0
100001,2026-06,1381,9,0,1
100002,2026-06,6,7,0,0
100003,2026-06,3929,18,0,2
100004,2026-06,182,39,1887,3
100005,2026-06,32,6,1672,2
100006,2026-06,13911,66,0,10
100007,2026-06,1289,0,5085,7
100008,2026-06,542,22,0,0
100009,2026-06,9,23,0,0
100010,2026-06,12,9,0,0
100011,2026-06,375,0,0,0
100012,2026-06,302,10,3973,5
100013,2026-06,45,0,0,0
100014,2026-06,24,38,0,0
100015,2026-06,12,21,0,0
100016,2026-06,288,0,0,0
100017,2026-06,8,0,1662,2
100018,2026-06,20,0,0,0
100019,2026-06,6090,0,0,3
100020,2026-06,36,25,0,0
100021,2026-06,9594,9,3584,11
100022,2026-06,11,0,0,0
100023,2026-06,10516,51,0,7
100024,2026-06,332,59,0,1
100025,2026-06,66,4,0,0
100026,2026-06,93,0,0,0
100027,2026-06,21,48,5659,8
100028,2026-06,19,160,0,2
100029,2026-06,14,18,0,0
100030,2026-06,73,76,455,2
100031,2026-06,2145,0,5185,8
100032,2026-06,2154,13,2173,4
100033,2026-06,26,44,0,0
100034,2026-06,12,0,0,0
100035,2026-06,56,11,0,0
100036,2026-06,38,0,0,0
100037,2026-06,10,0,0,0
100038,2026-06,44,0,0,0
100039,2026-06,445,5,0,0
100040,2026-06,2319,25,0,2
100041,2026-06,15,0,1165,1
100042,2026-06,51,0,0,0
100043,2026-06,55,0,1795,2
100044,2026-06,10,0,0,0
100045,2026-06,294,18,0,0
100046,2026-06,831,77,1886,4
100047,2026-06,12,12,1850,2
100048,2026-06,9,7,0,0
100049,2026-06,2428,0,0,1
100050,2026-06,21,11,0,0
100051,2026-06,12,11,0,0
100052,2026-06,14,0,0,0
100053,2026-06,1767,7,0,1
100054,2026-06,769,19,0,0
100055,2026-06,173,0,0,0
100056,2026-06,192,0,2744,3
100057,2026-06,16,27,0,0
100058,2026-06,21,0,0,0
100059,2026-06,20,16,0,0
100060,2026-06,8,9,0,0
100061,2026-06,39,48,4872,7
100062,2026-06,18,40,1087,2
100063,2026-06,15,0,0,0
100064,2026-06,28,0,0,0
100065,2026-06,1964,24,0,1
100066,2026-06,26,12,0,0
100067,2026-06,13,6,0,0
100068,2026-06,37,0,3070,3
100069,2026-06,26,0,0,0
100070,2026-06,23,0,0,0
100071,2026-06,13,43,0,0
100072,2026-06,15,0,1112,1
100073,2026-06,3037,34,0,2
100074,2026-06,8,23,0,0
100075,2026-06,8,8,0,0
100076,2026-06,13,6,4196,5
100077,2026-06,18,4,0,0
100078,2026-06,63,18,6295,8
100079,2026-06,25,7,0,0
100080,2026-06,1795,8,1411,3
100081,2026-06,1477,50,0,1
100082,2026-06,14,7,0,0
100083,2026-06,2992,34,0,2
100084,2026-06,43,7,0,0
100085,2026-06,14,20,0,0
100086,2026-06,23,0,0,0
100087,2026-06,1157,51,0,1
100088,2026-06,9,4,0,0
100089,2026-06,8,7,0,0
100090,2026-06,42,26,0,0
100091,2026-06,31,8,0,0
100092,2026-06,2071,0,0,1
100093,2026-06,37,0,1926,2
100094,2026-06,11,10,0,0
100095,2026-06,33,14,0,0
100096,2026-06,1973,23,0,1
100097,2026-06,225,0,2465,3
100098,2026-06,6,0,857,1
100099,2026-06,8,9,0,0
100100,2026-06,22192,0,0,14
100101,2026-06,21517,32,0,14
100102,2026-06,427,36,0,1
100103,2026-06,78,10,0,0
100104,2026-06,15261,58,0,10
100105,2026-06,1351,15,0,1
100106,2026-06,38,10,0,0
100107,2026-06,9,0,0,0
100108,2026-06,9,6,0,0
100109,2026-06,46,8,376,0
100110,2026-06,5931,42,2759,8
100111,2026-06,7,0,0,0
100112,2026-06,11,0,0,0
100113,2026-06,58,0,0,0
100114,2026-06,407,10,0,0
100115,2026-06,8,11,0,0
100116,2026-06,40,18,0,0
100117,2026-06,62,22,0,0
100118,2026-06,3367,71,0,3
100119,2026-06,16,72,0,1
100120,2026-06,225,36,0,0
100121,2026-06,21,0,673,0
100122,2026-06,212,12,0,0
100123,2026-06,26,0,3864,5
100124,2026-06,15,0,0,0
100125,2026-06,12,0,0,0
100126,2026-06,439,0,1622,2
100127,2026-06,15,18,0,0
100128,2026-06,20,9,3772,5
100129,2026-06,12,0,0,0
100130,2026-06,12,10,628,0
100131,2026-06,40,7,0,0
100132,2026-06,5255,0,0,3
100133,2026-06,23,0,0,0
100134,2026-06,12,12,0,0
100135,2026-06,39,0,0,0
100136,2026-06,20,0,0,0
100137,2026-06,3509,0,0,2
100138,2026-06,45,0,0,0
100139,2026-06,51,23,0,0
100140,2026-06,368,0,0,0
100141,2026-06,9,0,0,0
100142,2026-06,193,11,184,0
100143,2026-06,431,32,0,0
100144,2026-06,16,11,930,1
100145,2026-06,19,0,0,0
100146,2026-06,16,0,0,0
100147,2026-06,16,6,0,0
100148,2026-06,12,18,736,1
100149,2026-06,13,8,0,0
100150,2026-06,14,4,0,0
100151,2026-06,54,131,0,2
100152,2026-06,7177,39,3987,10
100153,2026-06,24,10,0,0
100154,2026-06,47,0,0,0
100155,2026-06,29,74,0,1
100156,2026-06,33,30,0,0
100157,2026-06,187,81,0,1
100158,2026-06,152,24,2835,4
100159,2026-06,120,50,0,0
100160,2026-06,167,0,0,0
100161,2026-06,18,7,0,0
100162,2026-06,3762,0,1039,3
100163,2026-06,22,34,0,0
100164,2026-06,8,9,0,0
100165,2026-06,15,0,0,0
100166,2026-06,80,18,0,0
100167,2026-06,53,20,0,0
100168,2026-06,1431,42,0,1
100169,2026-06,15,0,0,0
100170,2026-06,18262,86,0,13
100171,2026-06,9,11,0,0
100172,2026-06,28,0,0,0
100173,2026-06,13,0,0,0
100174,2026-06,2657,45,5142,9
100175,2026-06,94,1,0,0
100176,2026-06,65,0,0,0
100177,2026-06,29,0,0,0
100178,2026-06,3913,93,0,4
100179,2026-06,1548,36,11010,15
100180,2026-06,41,0,0,0
100181,2026-06,7419,63,0,6
100182,2026-06,193,38,0,0
100183,2026-06,10,12,0,0
100184,2026-06,16,0,2910,3
100185,2026-06,205,30,0,0
100186,2026-06,2457,106,0,3
100187,2026-06,7,26,0,0
100188,2026-06,10,14,2400,3
100189,2026-06,1293,31,0,1
100190,2026-06,20,0,0,0
100191,2026-06,15343,29,0,10
100192,2026-06,18,25,0,0
100193,2026-06,26,43,0,0
100194,2026-06,13,22,0,0
100195,2026-06,13,0,0,0
100196,2026-06,29,0,0,0
100197,2026-06,75,0,0,0
100198,2026-06,1442,22,0,1
100199,2026-06,276,0,0,0
100200,2026-06,7,19,0,0
100201,2026-06,58,64,0,1
100202,2026-06,32756,14,0,21
100203,2026-06,34,43,0,0
100204,2026-06,16,32,0,0
100205,2026-06,14,20,0,0
100206,2026-06,138,0,0,0
100207,2026-06,15,29,0,0
100208,2026-06,43,0,12476,16
100209,2026-06,12,11,0,0
100210,2026-06,8,39,0,0
100211,2026-06,2137,51,0,2
100212,2026-06,544,0,0,0
100213,2026-06,27,0,0,0
100214,2026-06,133,25,2856,4
100215,2026-06,42,0,0,0
100216,2026-06,60,18,0,0
100217,2026-06,41,0,0,0
100218,2026-06,13,11,0,0
100219,2026-06,2870,10,0,2
100220,2026-06,37,0,1002,1
100221,2026-06,11,6,0,0
100222,2026-06,9,0,0,0
100223,2026-06,583,47,0,1
100224,2026-06,2417,49,0,2
100225,2026-06,37,4,0,0
100226,2026-06,376,32,0,0
100227,2026-06,10,6,0,0
100228,2026-06,25,12,874,1
100229,2026-06,298,44,0,1
100230,2026-06,23,14,2364,3
100231,2026-06,9,13,0,0
100232,2026-06,26,0,1716,2
100233,2026-06,4111,22,1370,4
100234,2026-06,20,0,0,0
100235,2026-06,2006,34,0,2
100236,2026-06,746,0,1677,2
100237,2026-06,218,0,0,0
100238,2026-06,735,7,0,0
100239,2026-06,16,10,0,0
100240,2026-06,11,5,0,0
100241,2026-06,284,116,0,2
100242,2026-06,104,15,0,0
100243,2026-06,30,0,0,0
100244,2026-06,16,0,0,0
100245,2026-06,7,6,0,0
100246,2026-06,10065,14,0,6
100247,2026-06,16,28,0,0
100248,2026-06,24,10,0,0
100249,2026-06,16,13,0,0
100250,2026-06,7,15,0,0
100251,2026-06,995,3,6008,8
100252,2026-06,2271,40,0,2
100253,2026-06,20,31,1366,2
100254,2026-06,24,0,0,0
100255,2026-06,95,0,0,0
100256,2026-06,102,0,0,0
100257,2026-06,43,11,0,0
100258,2026-06,13,0,0,0
100259,2026-06,25,13,7063,9
100260,2026-06,32,36,1508,2
100261,2026-06,9,9,0,0
100262,2026-06,56,63,0,1
100263,2026-06,15,13,0,0
100264,2026-06,8,0,0,0
100265,2026-06,9044,32,5321,13
100266,2026-06,21,6,0,0
100267,2026-06,15,0,0,0
100268,2026-06,21,13,2489,3
100269,2026-06,28,10,0,0
100270,2026-06,78,28,1343,2
100271,2026-06,28,40,0,0
100272,2026-06,9,9,356,0
100273,2026-06,3659,44,0,3
100274,2026-06,9,7,0,0
100275,2026-06,95,0,0,0
100276,2026-06,15,0,0,0
100277,2026-06,289,0,556,1
100278,2026-06,23,6,1361,1
100279,2026-06,7131,30,0,5
100280,2026-06,226,30,1763,3
100281,2026-06,12,0,0,0
100282,2026-06,23,2,0,0
100283,2026-06,27,0,0,0
100284,2026-06,112,0,0,0
100285,2026-06,25,8,0,0
100286,2026-06,9,0,0,0
100287,2026-06,49,15,4584,6
100288,2026-06,13,9,0,0
100289,2026-06,10,13,0,0
100290,2026-06,47,0,0,0
100291,2026-06,77,31,0,0
100292,2026-06,15,5,0,0
100293,2026-06,972,40,0,1
100294,2026-06,12,5,0,0
100295,2026-06,920,19,0,1
100296,2026-06,7401,48,2601,9
100297,2026-06,1712,32,0,1
100298,2026-06,79,0,0,0
100299,2026-06,1556,0,0,1
100300,2026-06,34,0,0,0
100301,2026-06,67,32,0,0
100302,2026-06,21,19,1153,1
100303,2026-06,18,0,0,0
100304,2026-06,31,0,4379,5
100305,2026-06,1841,15,0,1
100306,2026-06,15,0,0,0
100307,2026-06,29,15,1230,1
100308,2026-06,86,0,2819,3
100309,2026-06,197,15,0,0
100310,2026-06,37,12,0,0
100311,2026-06,12,7,0,0
100312,2026-06,7,7,0,0
100313,2026-06,11,0,0,0
100314,2026-06,7,0,0,0
100315,2026-06,28,15,0,0
100316,2026-06,14,0,0,0
100317,2026-06,11,51,0,0
100318,2026-06,2463,24,1302,3
100319,2026-06,14,6,0,0
100320,2026-06,6752,54,0,5
100321,2026-06,3741,133,0,4
100322,2026-06,338,0,0,0
100323,2026-06,46,0,0,0
100324,2026-06,34,3,0,0
100325,2026-06,237,8,0,0
100326,2026-06,92,0,2524,3
100327,2026-06,18,20,0,0
100328,2026-06,11,12,520,0
100329,2026-06,362,0,0,0
100330,2026-06,34,0,5006,6
100331,2026-06,69,0,0,0
100332,2026-06,45,32,0,0
100333,2026-06,167,10,0,0
100334,2026-06,4240,96,0,4
100335,2026-06,66,18,0,0
100336,2026-06,36,0,0,0
100337,2026-06,19,14,0,0
100338,2026-06,2131,0,1751,3
100339,2026-06,50,22,0,0
100340,2026-06,7083,9,5005,11
100341,2026-06,12,0,0,0
100342,2026-06,1666,50,1740,4
100343,2026-06,55,57,0,1
100344,2026-06,11,0,0,0
100345,2026-06,81,119,7764,12
100346,2026-06,45,14,1885,2
100347,2026-06,3369,132,0,4
100348,2026-06,43,0,0,0
100349,2026-06,62,0,0,0
100350,2026-06,11,0,0,0
100351,2026-06,14,0,0,0
100352,2026-06,15,3,894,1
100353,2026-06,411,0,0,0
100354,2026-06,22,0,0,0
100355,2026-06,12,26,0,0
100356,2026-06,25,0,0,0
100357,2026-06,47,0,0,0
100358,2026-06,1046,15,0,1
100359,2026-06,10,10,0,0
100360,2026-06,38,14,0,0
100361,2026-06,485,63,2158,4
100362,2026-06,22,20,0,0
100363,2026-06,28,0,0,0
100364,2026-06,808,0,0,0
100365,2026-06,2825,16,2317,5
100366,2026-06,29,10,0,0
100367,2026-06,996,13,0,1
100368,2026-06,398,0,1968,2
100369,2026-06,11,0,0,0
100370,2026-06,34020,53,1592,24
100371,2026-06,57,11,0,0
100372,2026-06,59,0,0,0
100373,2026-06,26,0,0,0
100374,2026-06,310,0,0,0
100375,2026-06,10,0,0,0
100376,2026-06,11,9,0,0
100377,2026-06,4218,33,0,3
100378,2026-06,16,6,0,0
100379,2026-06,26,19,0,0
100380,2026-06,802,26,0,1
100381,2026-06,12,0,0,0
100382,2026-06,10368,43,7504,17
100383,2026-06,358,28,3720,5
100384,2026-06,19,0,1580,2
100385,2026-06,24,20,0,0
100386,2026-06,11260,18,0,7
100387,2026-06,65,0,2098,2
100388,2026-06,3927,96,0,4
100389,2026-06,14,2,0,0
100390,2026-06,110,10,22294,28
100391,2026-06,2505,39,0,2
100392,2026-06,261,27,0,0
100393,2026-06,12,15,0,0
100394,2026-06,46,0,0,0
100395,2026-06,28,37,0,0
100396,2026-06,11,9,0,0
100397,2026-06,30,12,0,0
100398,2026-06,22,0,0,0
100399,2026-06,16,15,984,1
100400,2026-06,16,0,0,0
100401,2026-06,32,0,0,0
100402,2026-06,4530,136,0,5
100403,2026-06,40,0,0,0
100404,2026-06,20,5,0,0
100405,2026-06,7156,37,0,5
100406,2026-06,475,46,7160,10
100407,2026-06,18,0,1036,1
100408,2026-06,593,40,0,1
100409,2026-06,20,7,0,0
100410,2026-06,6297,40,3250,9
100411,2026-06,166,20,7393,10
100412,2026-06,1330,26,0,1
100413,2026-06,27,11,0,0
100414,2026-06,2734,22,0,2
100415,2026-06,15,7,0,0
100416,2026-06,24,0,0,0
100417,2026-06,15,15,0,0
100418,2026-06,667,12,0,0
100419,2026-06,29,0,3598,4
100420,2026-06,6110,152,0,6
100421,2026-06,29,29,0,0
100422,2026-06,238,0,0,0
100423,2026-06,11,0,1561,2
100424,2026-06,13,23,0,0
100425,2026-06,13,8,939,1
100426,2026-06,57,54,0,1
100427,2026-06,8,0,0,0
100428,2026-06,48,15,0,0
100429,2026-06,36,0,0,0
100430,2026-06,306,37,2842,4
100431,2026-06,1720,16,0,1
100432,2026-06,173,27,698,1
100433,2026-06,483,21,0,0
100434,2026-06,1221,0,1150,2
100435,2026-06,25,3,4883,6
100436,2026-06,746,0,0,0
100437,2026-06,13,79,503,2
100438,2026-06,36,10,368,0
100439,2026-06,1226,8,1299,2
100440,2026-06,155,44,0,0
100441,2026-06,255,0,2803,3
100442,2026-06,45,13,0,0
100443,2026-06,53,14,0,0
100444,2026-06,27,4,0,0
100445,2026-06,13,0,0,0
100446,2026-06,540,15,2135,3
100447,2026-06,10534,0,5341,13
100448,2026-06,31,0,3619,4
100449,2026-06,14,0,0,0
100450,2026-06,53,28,0,0
100451,2026-06,19,13,0,0
100452,2026-06,1830,358,0,7
100453,2026-06,1140,7,0,1
100454,2026-06,12,0,3177,4
100455,2026-06,47,0,0,0
100456,2026-06,25,0,1294,1
100457,2026-06,12153,78,0,9
100458,2026-06,30,0,0,0
100459,2026-06,739,20,0,0
100460,2026-06,542,33,0,1
100461,2026-06,9,0,0,0
100462,2026-06,7,6,0,0
100463,2026-06,86,43,0,0
100464,2026-06,26,3,0,0
100465,2026-06,29,10,0,0
100466,2026-06,681,8,0,0
100467,2026-06,15,8,4093,5
100468,2026-06,3306,81,0,3
100469,2026-06,25,14,1916,2
100470,2026-06,32,11,0,0
100471,2026-06,21,0,731,0
100472,2026-06,10,16,0,0
100473,2026-06,29,0,0,0
100474,2026-06,23,0,3505,4
100475,2026-06,29,0,0,0
100476,2026-06,10,8,0,0
100477,2026-06,25,36,3826,5
100478,2026-06,32,9,0,0
100479,2026-06,24,43,0,0
100480,2026-06,12,16,2409,3
100481,2026-06,8,20,0,0
100482,2026-06,11,0,0,0
100483,2026-06,16,23,0,0
100484,2026-06,8,39,0,0
100485,2026-06,40,7,0,0
100486,2026-06,40,40,7489,10
100487,2026-06,16,10,0,0
100488,2026-06,12,3,1453,1
100489,2026-06,16,0,0,0
100490,2026-06,53,0,0,0
100491,2026-06,117,36,0,0
100492,2026-06,312,0,3395,4
100493,2026-06,218,12,0,0
100494,2026-06,10,9,0,0
100495,2026-06,66,0,1529,2
100496,2026-06,7,11,0,0
100497,2026-06,15,0,993,1
100498,2026-06,19,21,2251,3
100499,2026-06,18,7,0,0
100500,2026-06,21,8,0,0
100501,2026-06,6613,42,0,5
100502,2026-06,4217,18,0,3
100503,2026-06,3455,53,0,3
100504,2026-06,47,0,0,0
100505,2026-06,28,0,0,0
100506,2026-06,71,0,0,0
100507,2026-06,249,0,0,0
100508,2026-06,300,13,0,0
100509,2026-06,11,0,1790,2
100510,2026-06,107,3,0,0
100511,2026-06,15,0,0,0
100512,2026-06,53,9,0,0
100513,2026-06,43,8,0,0
100514,2026-06,361,10,0,0
100515,2026-06,34,0,0,0
100516,2026-06,6,0,0,0
100517,2026-06,14,3,0,0
100518,2026-06,5390,56,0,4
100519,2026-06,9,0,0,0
100520,2026-06,1135,7,0,1
100521,2026-06,140,19,0,0
100522,2026-06,12,0,0,0
100523,2026-06,30,0,1323,1
100524,2026-06,12,15,0,0
100525,2026-06,18,4,0,0
100526,2026-06,28,13,0,0
100527,2026-06,1795,29,0,1
100528,2026-06,6189,0,0,4
100529,2026-06,3264,0,0,2
100530,2026-06,172,0,0,0
100531,2026-06,76,77,0,1
100532,2026-06,159,6,0,0
100533,2026-06,19,0,0,0
100534,2026-06,1846,43,0,2
100535,2026-06,57,0,0,0
100536,2026-06,107,0,0,0
100537,2026-06,20,34,0,0
100538,2026-06,13,11,1066,1
100539,2026-06,32,0,0,0
100540,2026-06,37,24,0,0
100541,2026-06,41808,85,0,27
100542,2026-06,12,0,1607,2
100543,2026-06,48,11,0,0
100544,2026-06,5120,83,2388,7
100545,2026-06,10,0,3086,3
100546,2026-06,42,31,0,0
100547,2026-06,22,10,0,0
100548,2026-06,16,0,0,0
100549,2026-06,9019,13,0,6
100550,2026-06,19,12,0,0
100551,2026-06,18,0,0,0
100552,2026-06,9,0,0,0
100553,2026-06,11,65,0,1
100554,2026-06,2061,30,0,2
100555,2026-06,11,7,0,0
100556,2026-06,13,0,0,0
100557,2026-06,14,0,0,0
100558,2026-06,29,0,662,0
100559,2026-06,18,34,0,0
100560,2026-06,69,11,4429,5
100561,2026-06,536,46,0,1
100562,2026-06,11,0,0,0
100563,2026-06,100,40,0,0
100564,2026-06,1657,25,3949,6
100565,2026-06,230,12,2324,3
100566,2026-06,3004,15,6646,10
100567,2026-06,1540,11,0,1
100568,2026-06,67,0,1236,1
100569,2026-06,26,0,0,0
100570,2026-06,27,0,1274,1
100571,2026-06,55,0,0,0
100572,2026-06,143,18,0,0
100573,2026-06,21,7,0,0
100574,2026-06,64,72,0,1
100575,2026-06,261,5,0,0
100576,2026-06,7,54,0,0
100577,2026-06,4273,63,0,4
100578,2026-06,12,2,641,0
100579,2026-06,69,0,471,0
100580,2026-06,37,19,0,0
100581,2026-06,11,8,0,0
100582,2026-06,8,11,0,0
100583,2026-06,119,69,0,1
100584,2026-06,10,10,0,0
100585,2026-06,1720,19,0,1
100586,2026-06,72,48,1386,2
100587,2026-06,57,5,3713,5
100588,2026-06,27,23,0,0
100589,2026-06,28,21,0,0
100590,2026-06,21,0,0,0
100591,2026-06,1577,57,0,2
100592,2026-06,101,11,0,0
100593,2026-06,14,0,0,0
100594,2026-06,30,0,0,0
100595,2026-06,7,14,0,0
100596,2026-06,16,0,0,0
100597,2026-06,1247,0,0,0
100598,2026-06,55,36,4360,6
