CustomerID,Segment,_seg,Age,AgeBand,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,AUM_萬,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,Prop_CreditCard,Prop_Loan,Prop_Wealth,Prop_Insurance,WealthPropensity_ML,現有商品
104498,大眾理財,0,30,30-39,東區,分行臨櫃,2,<60萬,穩健,1,2,1,1,0,0,0,10,1,4,0,1,41,45,18,41,18,存卡
104499,財富管理,1,42,40-49,北區,分行臨櫃,6,<60萬,穩健,1,2,1,1,0,0,0,78,8,6,0,2,59,59,65,52,65,存卡
104500,財富管理,1,65,60+,北區,電話行銷,2,120–250萬,穩健,1,3,1,1,0,1,0,183,18,40,0,12,56,52,71,58,71,存卡財
104501,大眾理財,0,40,40-49,北區,網銀／APP,1,60–120萬,保守,1,3,1,1,1,0,0,13,1,32,2034,34,45,41,18,37,18,存卡貸
104502,大眾理財,0,47,40-49,北區,網銀／APP,8,<60萬,保守,0,2,1,0,0,0,1,11,1,0,0,1,45,47,22,40,22,存保
104503,大眾理財,0,43,40-49,南區,網銀／APP,2,<60萬,保守,0,2,1,1,0,0,0,11,1,12,0,3,47,46,16,41,16,存卡
104504,大眾理財,0,41,40-49,北區,分行臨櫃,2,60–120萬,積極,1,2,1,1,0,0,0,5,0,17,0,4,38,45,17,40,17,存卡
104505,大眾理財,0,39,30-39,北區,理專業務,2,<60萬,積極,0,2,1,1,0,0,0,11,1,30,0,7,39,45,20,41,20,存卡
104506,大眾理財,0,47,40-49,中區,網銀／APP,4,<60萬,穩健,0,2,1,0,1,0,0,20,2,0,2402,31,42,46,18,42,18,存貸
104507,大眾理財,0,45,40-49,北區,分行臨櫃,1,<60萬,穩健,1,2,1,1,0,0,0,10,1,16,0,4,40,46,18,37,18,存卡
104508,大眾理財,0,40,40-49,北區,電話行銷,2,<60萬,穩健,1,2,1,1,0,0,0,23,2,21,0,5,41,41,17,38,17,存卡
104509,財富管理,1,36,30-39,中區,網銀／APP,8,60–120萬,保守,1,3,1,1,1,0,0,140,14,43,6026,89,63,56,60,56,60,存卡貸
104510,大眾理財,0,42,40-49,中區,電話行銷,5,<60萬,保守,0,2,1,1,0,0,0,21,2,6,0,2,41,42,13,40,13,存卡
104511,大眾理財,0,37,30-39,東區,理專業務,2,<60萬,保守,0,2,1,1,0,0,0,22,2,19,0,4,43,45,20,41,20,存卡
104512,大眾理財,0,34,30-39,南區,分行臨櫃,2,<60萬,保守,0,2,1,0,1,0,0,20,2,0,1963,26,43,50,16,41,16,存貸
104513,貴賓理財,2,79,60+,東區,分行臨櫃,2,120–250萬,積極,1,3,1,1,0,1,0,7252,725,85,0,74,71,65,94,73,94,存卡財
104514,大眾理財,0,21,20-29,北區,分行臨櫃,2,60–120萬,穩健,0,1,1,0,0,0,0,11,1,0,0,1,43,46,19,41,19,存
104515,大眾理財,0,48,40-49,南區,電話行銷,10,60–120萬,穩健,1,3,1,1,1,0,0,10,1,14,5552,75,41,41,12,46,12,存卡貸
104516,大眾理財,0,28,20-29,中區,理專業務,5,<60萬,穩健,0,1,1,0,0,0,0,10,1,0,0,1,40,45,18,41,18,存
104517,大眾理財,0,39,30-39,中區,網銀／APP,1,<60萬,穩健,0,2,1,0,0,0,1,27,3,0,0,2,42,46,22,41,22,存保
104518,大眾理財,0,66,60+,北區,電話行銷,0,60–120萬,穩健,0,2,1,1,0,0,0,10,1,16,0,4,41,41,19,41,19,存卡
104519,財富管理,1,33,30-39,北區,電話行銷,2,120–250萬,穩健,1,3,1,1,1,0,0,51,5,29,4041,59,62,51,66,57,66,存卡貸
104520,大眾理財,0,30,30-39,北區,理專業務,1,<60萬,保守,0,2,1,1,0,0,0,13,1,17,0,4,43,43,19,38,19,存卡
104521,大眾理財,0,37,30-39,南區,網銀／APP,2,60–120萬,保守,0,2,1,1,0,0,0,19,2,17,0,4,47,44,16,42,16,存卡
104522,大眾理財,0,28,20-29,南區,分行臨櫃,6,120–250萬,穩健,0,1,1,0,0,0,0,26,3,0,0,1,44,47,17,46,17,存
104523,財富管理,1,53,50-59,北區,電話行銷,3,60–120萬,保守,0,4,1,1,1,1,0,2352,235,7,4741,82,58,52,63,59,63,存卡貸財
104524,財富管理,1,38,30-39,中區,電話行銷,2,<60萬,穩健,0,3,1,1,0,1,0,294,29,22,0,9,55,54,63,58,63,存卡財
104525,財富管理,1,51,50-59,中區,電話行銷,3,60–120萬,穩健,1,2,1,1,0,0,0,86,9,5,0,2,58,52,62,55,62,存卡
104526,大眾理財,0,23,20-29,中區,理專業務,4,<60萬,穩健,0,3,1,0,1,0,1,16,2,0,682,10,39,45,19,41,19,存貸保
104527,財富管理,1,24,20-29,北區,網銀／APP,4,60–120萬,保守,0,3,1,0,1,1,0,1577,158,0,1244,30,63,54,69,58,69,存貸財
104528,財富管理,1,41,40-49,南區,網銀／APP,2,<60萬,保守,0,3,1,1,0,0,1,49,5,27,0,7,65,60,69,56,69,存卡保
104529,大眾理財,0,20,20-29,中區,分行臨櫃,5,60–120萬,積極,1,1,1,0,0,0,0,11,1,0,0,1,38,45,16,42,16,存
104530,大眾理財,0,54,50-59,中區,網銀／APP,1,<60萬,積極,1,3,1,1,0,0,1,34,3,7,0,3,38,44,19,40,19,存卡保
104531,財富管理,1,27,20-29,中區,分行臨櫃,4,60–120萬,保守,1,2,1,1,0,0,0,54,5,18,0,4,60,57,60,52,60,存卡
104532,大眾理財,0,26,20-29,中區,分行臨櫃,2,<60萬,積極,1,2,1,0,1,0,0,41,4,0,622,8,37,47,17,39,17,存貸
104533,財富管理,1,48,40-49,北區,分行臨櫃,3,60–120萬,積極,1,4,1,1,1,1,0,1315,132,39,2553,53,53,58,66,57,66,存卡貸財
104534,大眾理財,0,31,30-39,南區,網銀／APP,1,<60萬,保守,0,1,1,0,0,0,0,17,2,0,0,1,47,46,19,42,19,存
104535,大眾理財,0,21,20-29,北區,理專業務,3,<60萬,保守,0,2,1,1,0,0,0,11,1,14,0,3,44,43,17,38,17,存卡
104536,大眾理財,0,60,60+,南區,網銀／APP,1,<60萬,積極,1,2,1,0,1,0,0,17,2,0,3783,49,41,47,20,44,20,存貸
104537,財富管理,1,32,30-39,南區,網銀／APP,2,60–120萬,穩健,0,3,1,1,0,1,0,3072,307,17,0,28,63,55,66,62,66,存卡財
104538,貴賓理財,2,47,40-49,中區,分行臨櫃,4,60–120萬,穩健,0,4,1,1,0,1,1,3951,395,52,0,44,70,64,92,71,92,存卡財保
104539,大眾理財,0,35,30-39,中區,網銀／APP,1,60–120萬,積極,1,2,1,1,0,0,0,19,2,5,0,1,41,40,16,41,16,存卡
104540,大眾理財,0,45,40-49,北區,分行臨櫃,6,<60萬,積極,0,3,1,0,1,1,0,1190,119,0,1851,35,35,48,18,44,18,存貸財
104541,大眾理財,0,43,40-49,北區,網銀／APP,1,60–120萬,保守,1,1,1,0,0,0,0,9,1,0,0,1,45,42,22,38,22,存
104542,大眾理財,0,28,20-29,中區,理專業務,2,<60萬,穩健,0,1,1,0,0,0,0,10,1,0,0,1,40,44,19,41,19,存
104543,私人銀行,3,51,50-59,北區,網銀／APP,6,120–250萬,積極,0,4,1,1,0,1,1,15850,1585,47,0,132,85,48,98,82,98,存卡財保
104544,大眾理財,0,35,30-39,北區,網銀／APP,0,<60萬,保守,1,3,1,1,0,0,1,7,1,14,0,4,44,43,21,36,21,存卡保
104545,大眾理財,0,46,40-49,東區,電話行銷,0,<60萬,保守,1,1,1,0,0,0,0,24,2,0,0,1,42,42,23,41,23,存
104546,大眾理財,0,25,20-29,北區,分行臨櫃,2,<60萬,積極,0,2,1,1,0,0,0,11,1,16,0,4,40,48,16,41,16,存卡
104547,私人銀行,3,77,60+,北區,網銀／APP,1,250萬+,穩健,1,5,1,1,1,1,1,8067,807,51,4107,128,83,53,99,81,99,存卡貸財保
104548,大眾理財,0,29,20-29,北區,分行臨櫃,3,<60萬,保守,0,3,1,1,0,0,1,31,3,10,0,4,42,48,17,38,17,存卡保
104549,財富管理,1,43,40-49,中區,網銀／APP,5,60–120萬,保守,1,4,1,0,1,1,1,461,46,0,897,18,57,54,70,56,70,存貸財保
104550,大眾理財,0,25,20-29,北區,理專業務,3,<60萬,穩健,0,2,1,1,0,0,0,7,1,39,0,9,42,45,19,39,19,存卡
104551,大眾理財,0,23,20-29,南區,網銀／APP,4,<60萬,保守,0,3,1,1,1,0,0,7,1,23,1061,19,48,46,15,41,15,存卡貸
104552,財富管理,1,34,30-39,北區,網銀／APP,3,60–120萬,保守,0,3,1,0,0,1,1,1755,176,0,0,16,62,55,74,58,74,存財保
104553,大眾理財,0,27,20-29,北區,分行臨櫃,7,<60萬,積極,0,3,1,1,0,1,0,605,60,12,0,9,36,46,15,44,15,存卡財
104554,財富管理,1,39,30-39,北區,網銀／APP,4,<60萬,穩健,1,2,1,1,0,0,0,28,3,16,0,4,64,56,69,53,69,存卡
104555,大眾理財,0,27,20-29,北區,理專業務,6,60–120萬,保守,0,2,1,1,0,0,0,36,4,13,0,3,44,42,17,40,17,存卡
104556,財富管理,1,51,50-59,南區,網銀／APP,6,60–120萬,穩健,1,1,1,0,0,0,0,61,6,0,0,1,64,57,69,58,69,存
104557,財富管理,1,35,30-39,北區,電話行銷,3,60–120萬,保守,1,2,1,0,0,1,0,1409,141,0,0,12,58,51,69,57,69,存財
104558,財富管理,1,34,30-39,北區,分行臨櫃,4,120–250萬,保守,0,3,1,1,0,1,0,3085,308,13,0,28,61,56,66,57,66,存卡財
104559,大眾理財,0,33,30-39,北區,分行臨櫃,4,<60萬,積極,0,1,1,0,0,0,0,7,1,0,0,1,40,49,19,42,19,存
104560,財富管理,1,54,50-59,北區,網銀／APP,0,120–250萬,穩健,1,5,1,1,1,1,1,2403,240,196,2889,101,60,63,81,56,81,存卡貸財保
104561,私人銀行,3,57,50-59,中區,理專業務,2,250萬+,穩健,0,4,1,1,0,1,1,2303,230,54,0,32,79,55,98,81,98,存卡財保
104562,大眾理財,0,36,30-39,北區,分行臨櫃,7,<60萬,保守,0,2,1,0,1,0,0,8,1,0,1541,20,42,49,17,39,17,存貸
104563,大眾理財,0,22,20-29,東區,電話行銷,4,<60萬,穩健,0,3,1,1,0,0,1,8,1,23,0,6,43,43,19,44,19,存卡保
104564,財富管理,1,31,30-39,北區,分行臨櫃,8,60–120萬,保守,0,3,1,1,0,1,0,2249,225,9,0,20,59,57,61,57,61,存卡財
104565,大眾理財,0,23,20-29,中區,網銀／APP,2,60–120萬,保守,1,3,1,1,1,0,0,26,3,8,874,13,44,39,15,38,15,存卡貸
104566,財富管理,1,58,50-59,中區,網銀／APP,9,<60萬,穩健,1,4,1,1,0,1,1,2863,286,43,0,34,56,58,68,56,68,存卡財保
104567,財富管理,1,49,40-49,北區,網銀／APP,3,60–120萬,穩健,0,2,1,1,0,0,0,60,6,110,0,24,64,61,74,55,74,存卡
104568,大眾理財,0,28,20-29,中區,分行臨櫃,4,<60萬,穩健,1,4,1,1,1,0,1,13,1,27,280,11,37,47,15,37,15,存卡貸保
104569,大眾理財,0,31,30-39,南區,分行臨櫃,7,60–120萬,保守,0,1,1,0,0,0,0,23,2,0,0,1,44,49,15,43,15,存
104570,大眾理財,0,28,20-29,南區,理專業務,4,120–250萬,穩健,0,3,1,1,1,0,0,15,2,35,2454,40,44,44,16,45,16,存卡貸
104571,大眾理財,0,28,20-29,南區,網銀／APP,1,<60萬,保守,1,3,1,1,0,0,1,19,2,11,0,4,46,44,18,39,18,存卡保
104572,貴賓理財,2,55,50-59,中區,分行臨櫃,4,120–250萬,穩健,1,4,1,1,0,1,1,3947,395,14,0,35,70,60,92,71,92,存卡財保
104573,大眾理財,0,34,30-39,北區,網銀／APP,3,<60萬,積極,1,1,1,0,0,0,0,16,2,0,0,1,43,44,22,41,22,存
104574,大眾理財,0,60,60+,南區,分行臨櫃,4,<60萬,穩健,1,2,1,0,0,0,1,76,8,0,0,2,38,51,20,41,20,存保
104575,財富管理,1,57,50-59,北區,網銀／APP,8,<60萬,保守,1,2,1,1,0,0,0,133,13,10,0,3,63,57,67,51,67,存卡
104576,大眾理財,0,52,50-59,中區,網銀／APP,4,<60萬,穩健,1,2,1,1,0,0,0,22,2,12,0,3,41,43,17,39,17,存卡
104577,財富管理,1,51,50-59,南區,分行臨櫃,3,120–250萬,保守,0,3,1,1,0,0,1,45,4,25,0,7,62,62,68,57,68,存卡保
104578,大眾理財,0,33,30-39,南區,網銀／APP,2,120–250萬,保守,1,1,1,0,0,0,0,17,2,0,0,1,48,42,20,43,20,存
104579,大眾理財,0,44,40-49,南區,網銀／APP,2,60–120萬,保守,1,1,1,0,0,0,0,32,3,0,0,1,46,43,20,41,20,存
104580,大眾理財,0,34,30-39,北區,理專業務,1,<60萬,保守,1,2,1,1,0,0,0,18,2,21,0,5,42,42,19,36,19,存卡
104581,財富管理,1,61,60+,中區,電話行銷,2,60–120萬,穩健,0,2,1,1,0,0,0,44,4,195,0,43,59,65,72,54,72,存卡
104582,財富管理,1,48,40-49,北區,網銀／APP,8,<60萬,保守,0,3,1,1,0,1,0,311,31,42,0,13,61,58,67,56,67,存卡財
104583,財富管理,1,46,40-49,南區,電話行銷,4,60–120萬,穩健,0,3,1,1,1,0,0,46,5,67,3382,59,62,59,63,60,63,存卡貸
104584,私人銀行,3,56,50-59,中區,分行臨櫃,4,250萬+,保守,0,3,1,1,0,1,0,21092,2109,63,0,173,86,55,98,81,98,存卡財
104585,財富管理,1,63,60+,北區,網銀／APP,4,120–250萬,穩健,0,4,1,1,1,1,0,435,44,99,3040,66,60,59,73,59,73,存卡貸財
104586,財富管理,1,28,20-29,南區,分行臨櫃,3,60–120萬,保守,0,2,1,1,0,0,0,217,22,14,0,5,63,60,61,57,61,存卡
104587,大眾理財,0,58,50-59,北區,分行臨櫃,0,<60萬,保守,1,2,1,0,1,0,0,19,2,0,2179,29,39,48,20,36,20,存貸
104588,貴賓理財,2,47,40-49,中區,網銀／APP,8,60–120萬,穩健,1,5,1,1,1,1,1,14813,1481,37,16948,342,76,57,89,78,89,存卡貸財保
104589,財富管理,1,28,20-29,東區,分行臨櫃,8,60–120萬,保守,1,3,1,1,1,0,0,58,6,49,2819,48,62,60,64,56,64,存卡貸
104590,貴賓理財,2,41,40-49,中區,網銀／APP,9,60–120萬,保守,1,3,1,1,0,1,0,606,61,59,0,19,73,60,90,69,90,存卡財
104591,大眾理財,0,20,20-29,中區,網銀／APP,4,<60萬,穩健,0,2,1,0,1,0,0,13,1,0,678,9,44,44,17,41,17,存貸
104592,大眾理財,0,45,40-49,北區,分行臨櫃,1,<60萬,保守,0,1,1,0,0,0,0,11,1,0,0,1,42,49,20,38,20,存
104593,財富管理,1,32,30-39,北區,網銀／APP,9,60–120萬,穩健,1,2,1,1,0,0,0,31,3,23,0,5,64,54,66,55,66,存卡
104594,大眾理財,0,39,30-39,北區,網銀／APP,1,<60萬,保守,1,3,1,1,1,0,0,22,2,27,622,14,45,43,19,35,19,存卡貸
104595,大眾理財,0,50,50-59,北區,電話行銷,1,120–250萬,穩健,0,3,1,0,0,1,1,141,14,0,0,4,38,40,24,46,24,存財保
104596,私人銀行,3,47,40-49,北區,電話行銷,0,250萬+,保守,0,5,1,1,1,1,1,3098,310,17,2600,64,82,50,98,81,98,存卡貸財保
104597,大眾理財,0,35,30-39,中區,網銀／APP,3,<60萬,積極,0,1,1,0,0,0,0,11,1,0,0,1,42,46,19,43,19,存
104598,大眾理財,0,23,20-29,中區,理專業務,6,60–120萬,保守,0,3,1,1,1,0,0,29,3,48,793,21,41,44,15,39,15,存卡貸
104599,大眾理財,0,33,30-39,北區,網銀／APP,6,<60萬,積極,1,3,1,0,0,1,1,226,23,0,0,4,37,43,23,43,23,存財保
104600,大眾理財,0,66,60+,中區,分行臨櫃,2,60–120萬,保守,0,2,1,0,0,0,1,10,1,0,0,1,38,49,20,40,20,存保
104601,財富管理,1,52,50-59,南區,網銀／APP,7,60–120萬,穩健,0,3,1,1,1,0,0,43,4,19,4653,65,64,58,62,61,62,存卡貸
104602,貴賓理財,2,47,40-49,北區,分行臨櫃,19,60–120萬,保守,1,2,1,1,0,0,0,494,49,50,0,15,75,65,89,66,89,存卡
104603,私人銀行,3,48,40-49,中區,分行臨櫃,5,120–250萬,保守,1,3,1,0,0,1,1,17134,1713,0,0,131,83,48,98,80,98,存財保
104604,財富管理,1,43,40-49,北區,分行臨櫃,5,250萬+,保守,1,3,1,1,0,1,0,2006,201,24,0,22,59,60,66,57,66,存卡財
104605,財富管理,1,45,40-49,中區,理專業務,9,120–250萬,保守,1,4,1,1,1,1,0,1899,190,6,7873,119,56,51,60,60,60,存卡貸財
104606,大眾理財,0,33,30-39,南區,理專業務,1,<60萬,保守,1,2,1,0,0,0,1,7,1,0,0,1,41,45,22,40,22,存保
104607,財富管理,1,49,40-49,北區,理專業務,1,60–120萬,穩健,0,2,1,1,0,0,0,54,5,9,0,2,60,55,70,55,70,存卡
104608,大眾理財,0,27,20-29,北區,網銀／APP,7,<60萬,穩健,0,3,1,0,1,0,1,32,3,0,1475,21,45,46,21,41,21,存貸保
104609,大眾理財,0,27,20-29,南區,網銀／APP,5,60–120萬,穩健,1,2,1,0,0,0,1,6,1,0,0,1,45,44,20,44,20,存保
104610,私人銀行,3,59,50-59,北區,電話行銷,3,120–250萬,保守,1,4,1,1,0,1,1,1938,194,357,0,94,80,65,99,76,99,存卡財保
104611,貴賓理財,2,37,30-39,中區,網銀／APP,2,60–120萬,穩健,0,3,1,1,1,0,0,74,7,90,1919,45,76,64,92,69,92,存卡貸
104612,大眾理財,0,46,40-49,中區,網銀／APP,1,<60萬,穩健,0,2,1,1,0,0,0,10,1,1,0,1,43,43,17,40,17,存卡
104613,財富管理,1,43,40-49,北區,分行臨櫃,4,60–120萬,保守,1,3,1,0,1,0,1,61,6,0,3245,44,59,59,70,53,70,存貸保
104614,大眾理財,0,20,20-29,南區,網銀／APP,1,<60萬,穩健,1,3,1,1,1,0,0,8,1,10,1617,23,46,43,16,41,16,存卡貸
104615,大眾理財,0,39,30-39,中區,網銀／APP,1,60–120萬,保守,1,2,1,1,0,0,0,22,2,4,0,1,43,40,16,38,16,存卡
104616,大眾理財,0,20,20-29,北區,網銀／APP,1,120–250萬,保守,1,2,1,1,0,0,0,87,9,51,0,12,48,41,20,38,20,存卡
104617,大眾理財,0,45,40-49,東區,分行臨櫃,3,<60萬,穩健,0,2,1,1,0,0,0,11,1,10,0,2,41,48,18,43,18,存卡
104618,大眾理財,0,35,30-39,北區,電話行銷,1,60–120萬,穩健,0,2,1,1,0,0,0,8,1,6,0,1,43,39,17,42,17,存卡
104619,大眾理財,0,58,50-59,南區,網銀／APP,4,60–120萬,穩健,1,2,1,1,0,0,0,12,1,9,0,2,44,43,17,42,17,存卡
104620,大眾理財,0,49,40-49,北區,分行臨櫃,6,<60萬,保守,0,2,1,0,1,0,0,23,2,0,5199,68,41,50,17,40,17,存貸
104621,大眾理財,0,26,20-29,北區,網銀／APP,3,<60萬,穩健,1,3,1,1,0,0,1,18,2,20,0,6,44,43,20,38,20,存卡保
104622,貴賓理財,2,27,20-29,南區,理專業務,10,120–250萬,穩健,0,2,1,0,0,1,0,7851,785,0,0,60,77,58,92,76,92,存財
104623,財富管理,1,35,30-39,中區,網銀／APP,3,250萬+,積極,1,2,1,0,0,0,1,47,5,0,0,2,61,60,73,59,73,存保
104624,貴賓理財,2,36,30-39,北區,網銀／APP,2,120–250萬,穩健,1,5,1,1,1,1,1,5441,544,10,27300,401,75,54,90,82,90,存卡貸財保
104625,大眾理財,0,58,50-59,南區,網銀／APP,2,<60萬,保守,0,3,1,1,0,1,0,2497,250,7,0,22,42,44,17,44,17,存卡財
104626,財富管理,1,43,40-49,北區,理專業務,1,<60萬,保守,1,3,1,1,0,1,0,877,88,29,0,14,56,55,71,53,71,存卡財
104627,財富管理,1,54,50-59,北區,網銀／APP,2,60–120萬,穩健,1,3,1,1,0,1,0,1232,123,14,0,14,59,52,70,57,70,存卡財
104628,大眾理財,0,34,30-39,南區,分行臨櫃,2,<60萬,穩健,0,3,1,1,0,1,0,397,40,14,0,8,38,47,15,45,15,存卡財
104629,大眾理財,0,36,30-39,中區,網銀／APP,2,<60萬,保守,0,2,1,0,1,0,0,109,11,0,240,4,44,45,18,39,18,存貸
104630,大眾理財,0,37,30-39,北區,電話行銷,5,60–120萬,穩健,1,2,1,0,0,0,1,29,3,0,0,2,41,40,21,41,21,存保
104631,大眾理財,0,50,50-59,南區,分行臨櫃,7,<60萬,穩健,1,2,1,0,1,0,0,17,2,0,781,10,39,50,16,41,16,存貸
104632,大眾理財,0,41,40-49,中區,分行臨櫃,3,<60萬,保守,0,1,1,0,0,0,0,12,1,0,0,1,40,49,17,39,17,存
104633,大眾理財,0,26,20-29,南區,分行臨櫃,1,<60萬,保守,1,4,1,0,1,1,1,854,85,0,2302,39,37,47,18,42,18,存貸財保
104634,大眾理財,0,55,50-59,南區,網銀／APP,1,<60萬,穩健,1,3,1,1,0,0,1,15,2,42,0,10,43,47,21,40,21,存卡保
104635,財富管理,1,40,40-49,北區,網銀／APP,2,<60萬,穩健,1,3,1,1,0,0,1,221,22,17,0,7,63,56,72,53,72,存卡保
104636,大眾理財,0,32,30-39,北區,網銀／APP,1,<60萬,保守,1,1,1,0,0,0,0,14,1,0,0,1,46,43,22,37,22,存
104637,大眾理財,0,20,20-29,東區,分行臨櫃,3,60–120萬,保守,1,2,1,0,0,0,1,11,1,0,0,1,42,45,22,42,22,存保
104638,財富管理,1,50,50-59,南區,電話行銷,1,60–120萬,保守,1,2,1,0,0,0,1,19,2,0,0,1,61,56,71,57,71,存保
104639,大眾理財,0,39,30-39,北區,分行臨櫃,7,60–120萬,保守,0,2,1,1,0,0,0,22,2,6,0,2,42,46,15,39,15,存卡
104640,大眾理財,0,39,30-39,北區,電話行銷,5,120–250萬,穩健,0,2,1,0,0,1,0,78,8,0,0,2,40,39,20,46,20,存財
104641,大眾理財,0,33,30-39,北區,分行臨櫃,5,<60萬,保守,1,1,1,0,0,0,0,39,4,0,0,1,41,47,18,37,18,存
104642,大眾理財,0,31,30-39,南區,理專業務,1,60–120萬,穩健,1,2,1,1,0,0,0,8,1,11,0,3,42,41,17,42,17,存卡
104643,大眾理財,0,33,30-39,南區,網銀／APP,1,<60萬,保守,1,2,1,1,0,0,0,7,1,18,0,4,46,44,17,39,17,存卡
104644,大眾理財,0,43,40-49,南區,網銀／APP,1,<60萬,穩健,1,1,1,0,0,0,0,15,2,0,0,1,45,45,21,42,21,存
104645,大眾理財,0,45,40-49,北區,分行臨櫃,3,<60萬,積極,1,1,1,0,0,0,0,31,3,0,0,1,38,48,20,39,20,存
104646,私人銀行,3,52,50-59,南區,分行臨櫃,6,60–120萬,保守,1,3,1,1,0,1,0,9883,988,117,0,101,83,57,98,79,98,存卡財
104647,貴賓理財,2,60,60+,北區,電話行銷,12,120–250萬,積極,0,5,1,1,1,1,1,8051,805,71,5734,153,73,60,92,76,92,存卡貸財保
104648,大眾理財,0,37,30-39,北區,網銀／APP,7,60–120萬,穩健,1,2,1,0,0,0,1,19,2,0,0,1,44,43,22,41,22,存保
104649,大眾理財,0,32,30-39,北區,電話行銷,3,<60萬,積極,0,3,1,1,0,0,1,25,2,6,0,3,40,43,18,42,18,存卡保
104650,大眾理財,0,40,40-49,中區,網銀／APP,0,<60萬,保守,1,2,1,1,0,0,0,50,5,9,0,2,43,42,17,37,17,存卡
104651,財富管理,1,29,20-29,中區,網銀／APP,3,120–250萬,積極,1,2,1,1,0,0,0,34,3,5,0,1,62,52,66,57,66,存卡
104652,財富管理,1,46,40-49,北區,理專業務,19,120–250萬,穩健,0,4,1,1,0,1,1,1426,143,25,0,19,57,56,66,61,66,存卡財保
104653,大眾理財,0,21,20-29,北區,網銀／APP,0,60–120萬,保守,0,2,1,1,0,0,0,7,1,11,0,3,48,41,18,40,18,存卡
104654,大眾理財,0,26,20-29,南區,理專業務,3,<60萬,積極,0,2,1,1,0,0,0,43,4,42,0,9,41,47,17,44,17,存卡
104655,大眾理財,0,20,20-29,北區,網銀／APP,1,<60萬,積極,0,2,1,1,0,0,0,13,1,29,0,6,45,44,19,41,19,存卡
104656,貴賓理財,2,48,40-49,北區,網銀／APP,17,120–250萬,保守,1,3,1,1,0,0,1,196,20,32,0,10,78,60,92,68,92,存卡保
104657,貴賓理財,2,67,60+,北區,電話行銷,7,120–250萬,穩健,0,4,1,1,1,1,0,3046,305,80,6974,132,72,60,92,75,92,存卡貸財
104658,大眾理財,0,36,30-39,北區,分行臨櫃,1,<60萬,積極,0,1,1,0,0,0,0,11,1,0,0,1,39,49,20,41,20,存
104659,大眾理財,0,45,40-49,北區,分行臨櫃,2,60–120萬,穩健,0,3,1,1,1,0,0,27,3,18,2556,37,41,46,16,40,16,存卡貸
104660,大眾理財,0,63,60+,中區,分行臨櫃,0,60–120萬,穩健,0,1,1,0,0,0,0,23,2,0,0,1,38,48,19,41,19,存
104661,財富管理,1,48,40-49,北區,網銀／APP,5,250萬+,保守,0,3,1,0,1,0,1,38,4,0,12655,166,65,61,70,64,70,存貸保
104662,貴賓理財,2,41,40-49,北區,網銀／APP,6,60–120萬,保守,1,4,1,1,0,1,1,19255,1926,45,0,157,81,56,93,69,93,存卡財保
104663,大眾理財,0,31,30-39,南區,分行臨櫃,0,<60萬,穩健,1,2,1,0,1,0,0,29,3,0,2881,38,41,48,17,42,17,存貸
104664,大眾理財,0,38,30-39,北區,分行臨櫃,4,<60萬,穩健,1,2,1,1,0,0,0,52,5,33,0,8,40,47,17,37,17,存卡
104665,大眾理財,0,31,30-39,南區,網銀／APP,7,60–120萬,穩健,1,2,1,1,0,0,0,7,1,17,0,4,46,42,15,43,15,存卡
104666,大眾理財,0,31,30-39,北區,分行臨櫃,1,<60萬,穩健,0,2,1,0,0,0,1,11,1,0,0,1,41,49,22,40,22,存保
104667,財富管理,1,54,50-59,南區,分行臨櫃,6,120–250萬,保守,0,3,1,1,0,1,0,2950,295,28,0,30,60,60,63,60,63,存卡財
104668,大眾理財,0,49,40-49,北區,分行臨櫃,4,60–120萬,穩健,0,2,1,0,0,0,1,9,1,0,0,1,40,48,22,41,22,存保
104669,貴賓理財,2,31,30-39,中區,理專業務,6,60–120萬,保守,1,4,1,1,1,0,1,130,13,77,13498,194,72,62,90,72,90,存卡貸保
104670,大眾理財,0,29,20-29,中區,電話行銷,3,<60萬,穩健,1,1,1,0,0,0,0,9,1,0,0,1,40,41,17,40,17,存
104671,大眾理財,0,32,30-39,中區,分行臨櫃,2,60–120萬,穩健,0,1,1,0,0,0,0,21,2,0,0,1,40,46,17,42,17,存
104672,大眾理財,0,44,40-49,南區,分行臨櫃,0,<60萬,穩健,0,2,1,1,0,0,0,13,1,6,0,1,41,49,16,42,16,存卡
104673,大眾理財,0,50,50-59,北區,分行臨櫃,3,<60萬,保守,1,2,1,0,1,0,0,9,1,0,725,10,40,48,19,36,19,存貸
104674,大眾理財,0,67,60+,北區,網銀／APP,5,<60萬,穩健,0,2,1,1,0,0,0,58,6,34,0,8,43,47,20,40,20,存卡
104675,財富管理,1,38,30-39,南區,網銀／APP,1,60–120萬,保守,0,4,1,1,0,1,1,2235,224,42,0,29,62,57,70,60,70,存卡財保
104676,大眾理財,0,33,30-39,南區,理專業務,1,120–250萬,保守,1,2,1,1,0,0,0,25,2,7,0,2,44,40,17,41,17,存卡
104677,大眾理財,0,44,40-49,北區,電話行銷,1,<60萬,穩健,0,1,1,0,0,0,0,18,2,0,0,1,42,43,20,41,20,存
