HoldingID,CustomerID,ProductCategory,Balance_k,Status
10663,104276,存款,14,持有
10664,104276,信用卡,13,持有
10665,104277,存款,17,持有
10666,104277,信用卡,21,持有
10667,104277,放款,683,持有
10668,104278,存款,32,持有
10669,104278,信用卡,17,持有
10670,104278,保險,44,持有
10671,104279,存款,22,持有
10672,104280,存款,152,持有
10673,104280,信用卡,46,持有
10674,104280,財富管理,284,持有
10675,104281,存款,24,持有
10676,104281,信用卡,9,持有
10677,104281,保險,25,持有
10678,104282,存款,18,持有
10679,104282,信用卡,29,持有
10680,104282,保險,15,持有
10681,104283,存款,26,持有
10682,104283,保險,22,持有
10683,104284,存款,17,持有
10684,104284,放款,2952,持有
10685,104285,存款,80,持有
10686,104285,信用卡,61,持有
10687,104286,存款,14,持有
10688,104286,信用卡,21,持有
10689,104286,放款,706,持有
10690,104287,存款,67,持有
10691,104287,信用卡,38,持有
10692,104287,放款,3685,持有
10693,104288,存款,12,持有
10694,104289,存款,4192,持有
10695,104289,信用卡,58,持有
10696,104289,放款,2890,持有
10697,104289,財富管理,8364,持有
10698,104289,保險,5,持有
10699,104290,存款,14,持有
10700,104291,存款,139,持有
10701,104291,信用卡,26,持有
10702,104291,放款,4283,持有
10703,104291,財富管理,258,持有
10704,104292,存款,14,持有
10705,104293,存款,18,持有
10706,104293,信用卡,9,持有
10707,104294,存款,16,持有
10708,104294,放款,413,持有
10709,104294,保險,35,持有
10710,104295,存款,124,持有
10711,104295,信用卡,31,持有
10712,104295,財富管理,229,持有
10713,104296,存款,17,持有
10714,104296,信用卡,12,持有
10715,104297,存款,22,持有
10716,104297,信用卡,21,持有
10717,104297,保險,22,持有
10718,104298,存款,22,持有
10719,104298,信用卡,19,持有
10720,104299,存款,14,持有
10721,104299,放款,1706,持有
10722,104300,存款,18,持有
10723,104300,信用卡,13,持有
10724,104300,放款,611,持有
10725,104300,保險,38,持有
10726,104301,存款,24,持有
10727,104302,存款,46,持有
10728,104302,信用卡,40,持有
10729,104303,存款,102,持有
10730,104303,信用卡,87,持有
10731,104304,存款,14,持有
10732,104304,信用卡,20,持有
10733,104305,存款,16,持有
10734,104306,存款,22,持有
10735,104306,信用卡,27,持有
10736,104307,存款,15,持有
10737,104307,信用卡,17,持有
10738,104308,存款,13,持有
10739,104308,信用卡,8,持有
10740,104308,放款,1248,持有
10741,104308,保險,44,持有
10742,104309,存款,340,持有
10743,104309,信用卡,33,持有
10744,104309,財富管理,660,持有
10745,104309,保險,11,持有
10746,104310,存款,23,持有
10747,104310,信用卡,43,持有
10748,104310,放款,2375,持有
10749,104310,保險,29,持有
10750,104311,存款,14,持有
10751,104311,信用卡,38,持有
10752,104311,保險,39,持有
10753,104312,存款,20,持有
10754,104312,保險,23,持有
10755,104313,存款,29,持有
10756,104313,保險,12,持有
10757,104314,存款,17,持有
10758,104314,保險,38,持有
10759,104315,存款,14,持有
10760,104315,信用卡,7,持有
10761,104315,放款,1796,持有
10762,104316,存款,764,持有
10763,104316,放款,405,持有
10764,104316,財富管理,1509,持有
10765,104316,保險,13,持有
10766,104317,存款,882,持有
10767,104317,信用卡,43,持有
10768,104317,財富管理,1745,持有
10769,104318,存款,35,持有
10770,104318,信用卡,13,持有
10771,104318,放款,3430,持有
10772,104318,保險,5,持有
10773,104319,存款,97,持有
10774,104319,信用卡,18,持有
10775,104320,存款,16,持有
10776,104320,放款,5454,持有
10777,104321,存款,778,持有
10778,104321,信用卡,25,持有
10779,104321,財富管理,1537,持有
10780,104322,存款,14,持有
10781,104322,信用卡,13,持有
10782,104322,保險,41,持有
10783,104323,存款,14,持有
10784,104323,信用卡,27,持有
10785,104324,存款,47,持有
10786,104324,財富管理,74,持有
10787,104324,保險,31,持有
10788,104325,存款,16,持有
10789,104325,保險,18,持有
10790,104326,存款,18,持有
10791,104326,信用卡,20,持有
10792,104326,保險,9,持有
10793,104327,存款,39,持有
10794,104327,信用卡,11,持有
10795,104327,放款,229,持有
10796,104328,存款,26,持有
10797,104328,放款,1473,持有
10798,104328,保險,27,持有
10799,104329,存款,82,持有
10800,104329,放款,891,持有
10801,104330,存款,4143,持有
10802,104330,財富管理,8267,持有
10803,104331,存款,14,持有
10804,104331,信用卡,15,持有
10805,104332,存款,1847,持有
10806,104332,財富管理,3675,持有
10807,104333,存款,17,持有
10808,104333,信用卡,10,持有
10809,104333,放款,641,持有
10810,104333,保險,35,持有
10811,104334,存款,13,持有
10812,104334,信用卡,4,持有
10813,104335,存款,31,持有
10814,104335,信用卡,40,持有
10815,104335,放款,597,持有
10816,104335,保險,16,持有
10817,104336,存款,14,持有
10818,104337,存款,16,持有
10819,104337,信用卡,6,持有
10820,104338,存款,16,持有
10821,104339,存款,16,持有
10822,104340,存款,26,持有
10823,104340,放款,1272,持有
10824,104341,存款,14,持有
10825,104341,信用卡,18,持有
10826,104342,存款,12,持有
10827,104342,信用卡,21,持有
10828,104342,放款,2049,持有
10829,104343,存款,23,持有
10830,104343,信用卡,14,持有
10831,104344,存款,132,持有
10832,104344,信用卡,35,持有
10833,104344,財富管理,244,持有
10834,104345,存款,72,持有
10835,104345,信用卡,69,持有
10836,104345,保險,11,持有
10837,104346,存款,1562,持有
10838,104346,信用卡,154,持有
10839,104346,財富管理,3105,持有
10840,104346,保險,27,持有
10841,104347,存款,546,持有
10842,104347,財富管理,1073,持有
10843,104348,存款,74,持有
10844,104348,放款,1643,持有
10845,104349,存款,15,持有
10846,104349,信用卡,28,持有
10847,104350,存款,41,持有
10848,104350,信用卡,28,持有
10849,104351,存款,15,持有
10850,104351,信用卡,3,持有
10851,104352,存款,23,持有
10852,104353,存款,95,持有
10853,104353,信用卡,14,持有
10854,104353,保險,20,持有
10855,104354,存款,27,持有
10856,104354,信用卡,13,持有
10857,104354,放款,2030,持有
10858,104355,存款,7138,持有
10859,104355,信用卡,18,持有
10860,104355,財富管理,14256,持有
10861,104355,保險,6,持有
10862,104356,存款,212,持有
10863,104356,財富管理,404,持有
10864,104357,存款,5258,持有
10865,104357,信用卡,21,持有
10866,104357,放款,2148,持有
10867,104357,財富管理,10496,持有
10868,104358,存款,17,持有
10869,104359,存款,17,持有
10870,104359,放款,2312,持有
10871,104360,存款,24,持有
10872,104361,存款,15,持有
10873,104361,信用卡,47,持有
10874,104362,存款,12,持有
10875,104362,放款,1728,持有
10876,104363,存款,51,持有
10877,104363,信用卡,52,持有
10878,104363,放款,1653,持有
10879,104363,保險,36,持有
10880,104364,存款,4044,持有
10881,104364,信用卡,29,持有
10882,104364,財富管理,8068,持有
10883,104364,保險,39,持有
10884,104365,存款,27,持有
10885,104365,信用卡,31,持有
10886,104365,放款,8026,持有
10887,104365,保險,26,持有
10888,104366,存款,28,持有
10889,104366,放款,2657,持有
10890,104367,存款,16,持有
10891,104367,信用卡,6,持有
10892,104367,保險,20,持有
10893,104368,存款,14,持有
10894,104368,信用卡,13,持有
10895,104369,存款,16,持有
10896,104370,存款,34,持有
10897,104370,信用卡,16,持有
10898,104371,存款,16,持有
10899,104371,信用卡,22,持有
10900,104372,存款,22,持有
10901,104373,存款,78,持有
10902,104373,財富管理,136,持有
10903,104374,存款,190,持有
10904,104374,信用卡,2,持有
10905,104374,財富管理,361,持有
10906,104375,存款,17,持有
10907,104375,信用卡,2,持有
10908,104375,保險,11,持有
10909,104376,存款,16,持有
10910,104376,信用卡,11,持有
10911,104376,放款,2470,持有
10912,104376,保險,44,持有
10913,104377,存款,27,持有
10914,104377,信用卡,59,持有
10915,104377,放款,3009,持有
10916,104378,存款,105,持有
10917,104378,信用卡,12,持有
10918,104378,財富管理,191,持有
10919,104379,存款,347,持有
10920,104379,信用卡,30,持有
10921,104379,放款,1774,持有
10922,104379,財富管理,675,持有
10923,104380,存款,13,持有
10924,104381,存款,13,持有
10925,104381,信用卡,10,持有
10926,104382,存款,13,持有
10927,104382,信用卡,9,持有
10928,104382,放款,680,持有
10929,104383,存款,15,持有
10930,104383,信用卡,11,持有
10931,104384,存款,14,持有
10932,104384,信用卡,12,持有
10933,104385,存款,228,持有
10934,104385,信用卡,39,持有
10935,104385,財富管理,437,持有
10936,104385,保險,36,持有
10937,104386,存款,5254,持有
10938,104386,信用卡,29,持有
10939,104386,財富管理,10488,持有
10940,104386,保險,39,持有
10941,104387,存款,15,持有
10942,104387,保險,37,持有
10943,104388,存款,22,持有
10944,104388,信用卡,13,持有
10945,104388,放款,609,持有
10946,104389,存款,163,持有
10947,104389,信用卡,24,持有
10948,104389,財富管理,306,持有
10949,104389,保險,18,持有
10950,104390,存款,19,持有
10951,104390,保險,27,持有
10952,104391,存款,23,持有
10953,104391,信用卡,17,持有
10954,104392,存款,46,持有
10955,104392,信用卡,10,持有
10956,104392,保險,25,持有
10957,104393,存款,15,持有
10958,104394,存款,434,持有
10959,104394,信用卡,16,持有
10960,104394,放款,1138,持有
10961,104394,財富管理,848,持有
10962,104395,存款,18,持有
10963,104395,信用卡,6,持有
10964,104396,存款,17,持有
10965,104396,信用卡,93,持有
10966,104396,放款,641,持有
10967,104396,保險,12,持有
10968,104397,存款,24,持有
10969,104397,信用卡,14,持有
10970,104398,存款,22,持有
10971,104398,信用卡,51,持有
10972,104398,保險,43,持有
10973,104399,存款,23,持有
10974,104399,信用卡,12,持有
10975,104399,保險,42,持有
10976,104400,存款,717,持有
10977,104400,信用卡,61,持有
10978,104400,財富管理,1414,持有
10979,104401,存款,659,持有
10980,104401,信用卡,41,持有
10981,104401,放款,4529,持有
10982,104401,財富管理,1299,持有
10983,104401,保險,41,持有
10984,104402,存款,474,持有
10985,104402,信用卡,20,持有
10986,104402,財富管理,929,持有
10987,104402,保險,12,持有
10988,104403,存款,24,持有
10989,104403,信用卡,26,持有
10990,104403,放款,758,持有
10991,104403,保險,38,持有
10992,104404,存款,14,持有
10993,104404,信用卡,30,持有
10994,104404,保險,15,持有
10995,104405,存款,13,持有
10996,104405,信用卡,10,持有
10997,104406,存款,16,持有
10998,104407,存款,974,持有
10999,104407,信用卡,174,持有
11000,104407,財富管理,1928,持有
11001,104407,保險,28,持有
11002,104408,存款,18,持有
11003,104409,存款,451,持有
11004,104409,保險,8,持有
11005,104410,存款,17,持有
11006,104410,信用卡,24,持有
11007,104411,存款,17,持有
11008,104411,信用卡,28,持有
11009,104412,存款,32,持有
11010,104412,信用卡,27,持有
11011,104413,存款,775,持有
11012,104413,財富管理,1530,持有
11013,104414,存款,24,持有
11014,104415,存款,15,持有
11015,104415,保險,10,持有
11016,104416,存款,34,持有
11017,104416,保險,26,持有
11018,104417,存款,14,持有
11019,104417,保險,36,持有
11020,104418,存款,19,持有
11021,104419,存款,19,持有
11022,104419,保險,9,持有
11023,104420,存款,21,持有
11024,104420,信用卡,3,持有
11025,104421,存款,19,持有
11026,104421,信用卡,88,持有
11027,104421,保險,42,持有
11028,104422,存款,16,持有
11029,104423,存款,198,持有
11030,104423,財富管理,376,持有
11031,104423,保險,31,持有
11032,104424,存款,30,持有
11033,104424,信用卡,25,持有
11034,104424,保險,9,持有
11035,104425,存款,17,持有
11036,104425,信用卡,10,持有
11037,104425,放款,3717,持有
11038,104426,存款,13,持有
11039,104426,信用卡,39,持有
11040,104427,存款,14,持有
11041,104427,信用卡,7,持有
11042,104427,保險,11,持有
11043,104428,存款,18,持有
11044,104428,信用卡,12,持有
11045,104429,存款,14,持有
11046,104429,信用卡,20,持有
11047,104430,存款,14,持有
11048,104430,信用卡,13,持有
11049,104431,存款,14,持有
11050,104431,信用卡,12,持有
11051,104431,保險,19,持有
11052,104432,存款,2560,持有
11053,104432,信用卡,10,持有
11054,104432,財富管理,5100,持有
11055,104433,存款,2253,持有
11056,104433,財富管理,4487,持有
11057,104433,保險,26,持有
11058,104434,存款,13,持有
11059,104435,存款,293,持有
11060,104435,信用卡,9,持有
11061,104435,財富管理,567,持有
11062,104436,存款,23,持有
11063,104437,存款,42,持有
11064,104437,信用卡,29,持有
11065,104438,存款,16,持有
11066,104439,存款,236,持有
11067,104439,財富管理,452,持有
11068,104440,存款,17,持有
11069,104440,信用卡,10,持有
11070,104441,存款,16,持有
11071,104441,信用卡,58,持有
11072,104441,放款,2814,持有
11073,104442,存款,12,持有
11074,104442,保險,44,持有
11075,104443,存款,2710,持有
11076,104443,信用卡,4,持有
11077,104443,放款,4337,持有
11078,104443,財富管理,5401,持有
11079,104444,存款,6264,持有
11080,104444,財富管理,12509,持有
11081,104445,存款,13,持有
11082,104446,存款,70,持有
11083,104446,信用卡,2,持有
11084,104446,財富管理,120,持有
11085,104447,存款,15,持有
11086,104448,存款,15,持有
11087,104449,存款,14,持有
11088,104450,存款,27,持有
11089,104450,信用卡,11,持有
11090,104450,放款,484,持有
11091,104451,存款,3244,持有
11092,104451,信用卡,23,持有
11093,104451,財富管理,6468,持有
11094,104452,存款,5910,持有
11095,104452,信用卡,20,持有
11096,104452,財富管理,11801,持有
11097,104453,存款,25,持有
11098,104453,信用卡,29,持有
11099,104454,存款,639,持有
11100,104454,信用卡,21,持有
11101,104454,放款,2525,持有
11102,104454,財富管理,1259,持有
11103,104454,保險,44,持有
11104,104455,存款,13,持有
11105,104455,信用卡,20,持有
11106,104455,放款,640,持有
11107,104456,存款,16,持有
11108,104456,信用卡,12,持有
11109,104456,放款,644,持有
11110,104457,存款,20,持有
11111,104457,信用卡,9,持有
11112,104458,存款,20,持有
11113,104458,信用卡,17,持有
11114,104458,放款,532,持有
11115,104459,存款,200,持有
11116,104459,信用卡,32,持有
11117,104459,財富管理,380,持有
11118,104460,存款,371,持有
11119,104460,信用卡,64,持有
11120,104460,放款,1652,持有
11121,104460,財富管理,723,持有
11122,104461,存款,17,持有
11123,104461,放款,3698,持有
11124,104462,存款,15,持有
11125,104462,信用卡,23,持有
11126,104463,存款,22,持有
11127,104463,信用卡,8,持有
11128,104464,存款,128,持有
11129,104464,信用卡,33,持有
11130,104464,保險,42,持有
11131,104465,存款,33,持有
11132,104465,信用卡,18,持有
11133,104466,存款,18,持有
11134,104466,信用卡,15,持有
11135,104467,存款,14,持有
11136,104468,存款,20,持有
11137,104468,信用卡,67,持有
11138,104468,保險,25,持有
11139,104469,存款,5588,持有
11140,104469,信用卡,55,持有
11141,104469,放款,8994,持有
11142,104469,財富管理,11156,持有
11143,104469,保險,8,持有
11144,104470,存款,12,持有
11145,104470,放款,2358,持有
11146,104471,存款,1252,持有
11147,104471,信用卡,21,持有
11148,104471,財富管理,2485,持有
11149,104472,存款,14,持有
11150,104473,存款,23,持有
11151,104473,信用卡,18,持有
11152,104473,保險,30,持有
11153,104474,存款,17,持有
11154,104474,信用卡,5,持有
11155,104475,存款,14,持有
11156,104475,放款,863,持有
11157,104476,存款,17,持有
11158,104476,信用卡,14,持有
11159,104477,存款,19,持有
11160,104478,存款,15,持有
11161,104478,信用卡,39,持有
11162,104478,保險,5,持有
11163,104479,存款,44,持有
11164,104479,信用卡,55,持有
11165,104479,保險,24,持有
11166,104480,存款,5646,持有
11167,104480,信用卡,31,持有
11168,104480,財富管理,11273,持有
11169,104480,保險,20,持有
11170,104481,存款,19,持有
11171,104481,信用卡,8,持有
11172,104481,保險,36,持有
11173,104482,存款,40,持有
11174,104482,信用卡,8,持有
11175,104482,保險,15,持有
11176,104483,存款,921,持有
11177,104483,信用卡,53,持有
11178,104483,財富管理,1823,持有
11179,104484,存款,34,持有
11180,104484,信用卡,14,持有
11181,104484,保險,23,持有
11182,104485,存款,2406,持有
11183,104485,信用卡,123,持有
11184,104485,放款,4278,持有
11185,104485,財富管理,4793,持有
11186,104486,存款,20,持有
11187,104487,存款,38,持有
11188,104487,信用卡,17,持有
11189,104487,保險,31,持有
11190,104488,存款,12,持有
11191,104488,信用卡,3,持有
11192,104489,存款,16,持有
11193,104489,信用卡,16,持有
11194,104490,存款,28,持有
11195,104491,存款,19,持有
11196,104491,信用卡,24,持有
11197,104492,存款,27,持有
11198,104492,信用卡,22,持有
11199,104492,保險,34,持有
11200,104493,存款,6756,持有
11201,104493,信用卡,108,持有
11202,104493,財富管理,13493,持有
11203,104494,存款,13,持有
11204,104494,放款,2651,持有
11205,104495,存款,20,持有
11206,104495,信用卡,32,持有
11207,104496,存款,15,持有
11208,104496,信用卡,7,持有
11209,104497,存款,147,持有
11210,104497,信用卡,18,持有
11211,104497,財富管理,275,持有
11212,104498,存款,14,持有
11213,104498,信用卡,4,持有
11214,104499,存款,41,持有
11215,104499,信用卡,6,持有
11216,104500,存款,83,持有
11217,104500,信用卡,40,持有
11218,104500,財富管理,146,持有
11219,104501,存款,15,持有
11220,104501,信用卡,32,持有
11221,104501,放款,2034,持有
11222,104502,存款,14,持有
11223,104502,保險,9,持有
11224,104503,存款,14,持有
11225,104503,信用卡,12,持有
11226,104504,存款,12,持有
11227,104504,信用卡,17,持有
11228,104505,存款,14,持有
11229,104505,信用卡,30,持有
11230,104506,存款,18,持有
11231,104506,放款,2402,持有
11232,104507,存款,14,持有
11233,104507,信用卡,16,持有
11234,104508,存款,19,持有
11235,104508,信用卡,21,持有
11236,104509,存款,66,持有
11237,104509,信用卡,43,持有
11238,104509,放款,6026,持有
11239,104510,存款,18,持有
11240,104510,信用卡,6,持有
11241,104511,存款,18,持有
11242,104511,信用卡,19,持有
11243,104512,存款,18,持有
11244,104512,放款,1963,持有
11245,104513,存款,2910,持有
11246,104513,信用卡,85,持有
11247,104513,財富管理,5801,持有
11248,104514,存款,14,持有
11249,104515,存款,14,持有
11250,104515,信用卡,14,持有
11251,104515,放款,5552,持有
11252,104516,存款,14,持有
11253,104517,存款,20,持有
11254,104517,保險,37,持有
11255,104518,存款,14,持有
11256,104518,信用卡,16,持有
11257,104519,存款,30,持有
11258,104519,信用卡,29,持有
11259,104519,放款,4041,持有
11260,104520,存款,15,持有
11261,104520,信用卡,17,持有
11262,104521,存款,17,持有
11263,104521,信用卡,17,持有
11264,104522,存款,20,持有
11265,104523,存款,950,持有
11266,104523,信用卡,7,持有
11267,104523,放款,4741,持有
11268,104523,財富管理,1881,持有
11269,104524,存款,127,持有
11270,104524,信用卡,22,持有
11271,104524,財富管理,235,持有
11272,104525,存款,44,持有
11273,104525,信用卡,5,持有
11274,104526,存款,16,持有
11275,104526,放款,682,持有
11276,104526,保險,10,持有
11277,104527,存款,640,持有
11278,104527,放款,1244,持有
11279,104527,財富管理,1261,持有
11280,104528,存款,29,持有
11281,104528,信用卡,27,持有
11282,104528,保險,27,持有
11283,104529,存款,14,持有
11284,104530,存款,23,持有
11285,104530,信用卡,7,持有
11286,104530,保險,36,持有
11287,104531,存款,31,持有
11288,104531,信用卡,18,持有
11289,104532,存款,26,持有
11290,104532,放款,622,持有
11291,104533,存款,536,持有
11292,104533,信用卡,39,持有
11293,104533,放款,2553,持有
11294,104533,財富管理,1052,持有
11295,104534,存款,16,持有
11296,104535,存款,14,持有
11297,104535,信用卡,14,持有
11298,104536,存款,16,持有
11299,104536,放款,3783,持有
11300,104537,存款,1238,持有
11301,104537,信用卡,17,持有
11302,104537,財富管理,2457,持有
11303,104538,存款,1590,持有
11304,104538,信用卡,52,持有
11305,104538,財富管理,3160,持有
11306,104538,保險,23,持有
11307,104539,存款,17,持有
11308,104539,信用卡,5,持有
11309,104540,存款,486,持有
11310,104540,放款,1851,持有
11311,104540,財富管理,952,持有
11312,104541,存款,13,持有
11313,104542,存款,14,持有
11314,104543,存款,6350,持有
11315,104543,信用卡,47,持有
11316,104543,財富管理,12680,持有
11317,104543,保險,29,持有
11318,104544,存款,12,持有
11319,104544,信用卡,14,持有
11320,104544,保險,20,持有
11321,104545,存款,19,持有
11322,104546,存款,14,持有
11323,104546,信用卡,16,持有
11324,104547,存款,3236,持有
11325,104547,信用卡,51,持有
11326,104547,放款,4107,持有
11327,104547,財富管理,6453,持有
11328,104547,保險,12,持有
11329,104548,存款,22,持有
11330,104548,信用卡,10,持有
11331,104548,保險,17,持有
11332,104549,存款,194,持有
11333,104549,放款,897,持有
11334,104549,財富管理,368,持有
11335,104549,保險,44,持有
11336,104550,存款,12,持有
11337,104550,信用卡,39,持有
11338,104551,存款,12,持有
11339,104551,信用卡,23,持有
11340,104551,放款,1061,持有
11341,104552,存款,712,持有
11342,104552,財富管理,1404,持有
11343,104552,保險,39,持有
11344,104553,存款,252,持有
11345,104553,信用卡,12,持有
11346,104553,財富管理,484,持有
11347,104554,存款,21,持有
11348,104554,信用卡,16,持有
11349,104555,存款,24,持有
11350,104555,信用卡,13,持有
11351,104556,存款,34,持有
11352,104557,存款,573,持有
11353,104557,財富管理,1127,持有
11354,104558,存款,1244,持有
11355,104558,信用卡,13,持有
11356,104558,財富管理,2468,持有
11357,104559,存款,12,持有
11358,104560,存款,971,持有
11359,104560,信用卡,196,持有
11360,104560,放款,2889,持有
11361,104560,財富管理,1922,持有
11362,104560,保險,37,持有
11363,104561,存款,931,持有
11364,104561,信用卡,54,持有
11365,104561,財富管理,1842,持有
11366,104561,保險,43,持有
11367,104562,存款,13,持有
11368,104562,放款,1541,持有
11369,104563,存款,13,持有
11370,104563,信用卡,23,持有
11371,104563,保險,28,持有
11372,104564,存款,909,持有
11373,104564,信用卡,9,持有
11374,104564,財富管理,1799,持有
11375,104565,存款,20,持有
11376,104565,信用卡,8,持有
11377,104565,放款,874,持有
11378,104566,存款,1155,持有
11379,104566,信用卡,43,持有
11380,104566,財富管理,2290,持有
11381,104566,保險,37,持有
11382,104567,存款,34,持有
11383,104567,信用卡,110,持有
11384,104568,存款,15,持有
11385,104568,信用卡,27,持有
11386,104568,放款,280,持有
11387,104568,保險,38,持有
11388,104569,存款,19,持有
11389,104570,存款,16,持有
11390,104570,信用卡,35,持有
11391,104570,放款,2454,持有
11392,104571,存款,17,持有
11393,104571,信用卡,11,持有
11394,104571,保險,19,持有
11395,104572,存款,1588,持有
11396,104572,信用卡,14,持有
11397,104572,財富管理,3157,持有
11398,104572,保險,27,持有
11399,104573,存款,16,持有
11400,104574,存款,40,持有
11401,104574,保險,32,持有
11402,104575,存款,63,持有
11403,104575,信用卡,10,持有
11404,104576,存款,18,持有
11405,104576,信用卡,12,持有
11406,104577,存款,28,持有
11407,104577,信用卡,25,持有
11408,104577,保險,27,持有
11409,104578,存款,16,持有
11410,104579,存款,22,持有
11411,104580,存款,17,持有
11412,104580,信用卡,21,持有
11413,104581,存款,27,持有
11414,104581,信用卡,195,持有
11415,104582,存款,134,持有
11416,104582,信用卡,42,持有
11417,104582,財富管理,248,持有
11418,104583,存款,28,持有
11419,104583,信用卡,67,持有
11420,104583,放款,3382,持有
11421,104584,存款,8446,持有
11422,104584,信用卡,63,持有
11423,104584,財富管理,16873,持有
11424,104585,存款,184,持有
11425,104585,信用卡,99,持有
11426,104585,放款,3040,持有
11427,104585,財富管理,348,持有
11428,104586,存款,96,持有
11429,104586,信用卡,14,持有
11430,104587,存款,17,持有
11431,104587,放款,2179,持有
11432,104588,存款,5935,持有
11433,104588,信用卡,37,持有
11434,104588,放款,16948,持有
11435,104588,財富管理,11850,持有
11436,104588,保險,40,持有
11437,104589,存款,33,持有
11438,104589,信用卡,49,持有
11439,104589,放款,2819,持有
11440,104590,存款,252,持有
11441,104590,信用卡,59,持有
11442,104590,財富管理,484,持有
11443,104591,存款,15,持有
11444,104591,放款,678,持有
11445,104592,存款,14,持有
11446,104593,存款,22,持有
11447,104593,信用卡,23,持有
11448,104594,存款,18,持有
11449,104594,信用卡,27,持有
11450,104594,放款,622,持有
11451,104595,存款,66,持有
11452,104595,財富管理,112,持有
11453,104595,保險,10,持有
11454,104596,存款,1249,持有
11455,104596,信用卡,17,持有
11456,104596,放款,2600,持有
11457,104596,財富管理,2478,持有
11458,104596,保險,26,持有
11459,104597,存款,14,持有
11460,104598,存款,21,持有
11461,104598,信用卡,48,持有
11462,104598,放款,793,持有
11463,104599,存款,100,持有
11464,104599,財富管理,180,持有
11465,104599,保險,32,持有
11466,104600,存款,14,持有
11467,104600,保險,23,持有
11468,104601,存款,27,持有
11469,104601,信用卡,19,持有
11470,104601,放款,4653,持有
11471,104602,存款,207,持有
11472,104602,信用卡,50,持有
11473,104603,存款,6863,持有
11474,104603,財富管理,13707,持有
11475,104603,保險,44,持有
11476,104604,存款,812,持有
11477,104604,信用卡,24,持有
11478,104604,財富管理,1604,持有
11479,104605,存款,769,持有
11480,104605,信用卡,6,持有
11481,104605,放款,7873,持有
11482,104605,財富管理,1519,持有
11483,104606,存款,12,持有
11484,104606,保險,8,持有
11485,104607,存款,31,持有
11486,104607,信用卡,9,持有
11487,104608,存款,22,持有
11488,104608,放款,1475,持有
11489,104608,保險,7,持有
11490,104609,存款,12,持有
11491,104609,保險,5,持有
11492,104610,存款,785,持有
11493,104610,信用卡,357,持有
11494,104610,財富管理,1550,持有
11495,104610,保險,8,持有
11496,104611,存款,39,持有
11497,104611,信用卡,90,持有
11498,104611,放款,1919,持有
11499,104612,存款,14,持有
11500,104612,信用卡,1,持有
11501,104613,存款,34,持有
11502,104613,放款,3245,持有
11503,104613,保險,35,持有
11504,104614,存款,13,持有
11505,104614,信用卡,10,持有
11506,104614,放款,1617,持有
11507,104615,存款,18,持有
11508,104615,信用卡,4,持有
11509,104616,存款,44,持有
11510,104616,信用卡,51,持有
11511,104617,存款,14,持有
11512,104617,信用卡,10,持有
11513,104618,存款,13,持有
11514,104618,信用卡,6,持有
11515,104619,存款,14,持有
11516,104619,信用卡,9,持有
11517,104620,存款,19,持有
11518,104620,放款,5199,持有
11519,104621,存款,17,持有
11520,104621,信用卡,20,持有
11521,104621,保險,26,持有
11522,104622,存款,3150,持有
11523,104622,財富管理,6280,持有
11524,104623,存款,28,持有
11525,104623,保險,11,持有
11526,104624,存款,2186,持有
11527,104624,信用卡,10,持有
11528,104624,放款,27300,持有
11529,104624,財富管理,4352,持有
11530,104624,保險,30,持有
11531,104625,存款,1008,持有
11532,104625,信用卡,7,持有
11533,104625,財富管理,1997,持有
11534,104626,存款,360,持有
11535,104626,信用卡,29,持有
11536,104626,財富管理,701,持有
11537,104627,存款,502,持有
11538,104627,信用卡,14,持有
11539,104627,財富管理,985,持有
11540,104628,存款,168,持有
11541,104628,信用卡,14,持有
11542,104628,財富管理,317,持有
11543,104629,存款,53,持有
11544,104629,放款,240,持有
11545,104630,存款,21,持有
11546,104630,保險,7,持有
11547,104631,存款,16,持有
11548,104631,放款,781,持有
11549,104632,存款,14,持有
11550,104633,存款,351,持有
11551,104633,放款,2302,持有
11552,104633,財富管理,683,持有
11553,104633,保險,37,持有
11554,104634,存款,16,持有
11555,104634,信用卡,42,持有
11556,104634,保險,36,持有
11557,104635,存款,98,持有
11558,104635,信用卡,17,持有
11559,104635,保險,37,持有
11560,104636,存款,15,持有
11561,104637,存款,14,持有
11562,104637,保險,38,持有
11563,104638,存款,17,持有
11564,104638,保險,28,持有
11565,104639,存款,18,持有
11566,104639,信用卡,6,持有
11567,104640,存款,41,持有
11568,104640,財富管理,62,持有
11569,104641,存款,25,持有
11570,104642,存款,13,持有
11571,104642,信用卡,11,持有
11572,104643,存款,12,持有
11573,104643,信用卡,18,持有
11574,104644,存款,16,持有
11575,104645,存款,22,持有
11576,104646,存款,3963,持有
11577,104646,信用卡,117,持有
11578,104646,財富管理,7906,持有
11579,104647,存款,3230,持有
11580,104647,信用卡,71,持有
11581,104647,放款,5734,持有
11582,104647,財富管理,6440,持有
11583,104647,保險,15,持有
11584,104648,存款,17,持有
11585,104648,保險,39,持有
11586,104649,存款,20,持有
11587,104649,信用卡,6,持有
11588,104649,保險,7,持有
11589,104650,存款,30,持有
11590,104650,信用卡,9,持有
11591,104651,存款,23,持有
11592,104651,信用卡,5,持有
11593,104652,存款,580,持有
11594,104652,信用卡,25,持有
11595,104652,財富管理,1140,持有
11596,104652,保險,25,持有
11597,104653,存款,12,持有
11598,104653,信用卡,11,持有
11599,104654,存款,27,持有
